PAYS,Code,Location,Longitude,Latitude,Date,I_131_(Bq/m3),Cs_134_(Bq/m3),Cs_137_(Bq/m3)
SE,22,STOCKHOLM,18.08,59.33,86/05/16,0.00331,0.000644,0.00112
SE,22,STOCKHOLM,18.08,59.33,86/05/17,0.00154,0.000491,0.000827
SE,22,STOCKHOLM,18.08,59.33,86/05/18,0.00135,0.000205,0.000361
SE,22,STOCKHOLM,18.08,59.33,86/05/19,0.0015,0.000633,0.00112
SE,22,STOCKHOLM,18.08,59.33,86/05/20,0.000972,0.000522,0.000893
SE,22,STOCKHOLM,18.08,59.33,86/05/21,0.0015,0.000855,0.00146
SE,22,STOCKHOLM,18.08,59.33,86/05/22,0.00216,0.00138,0.00236
SE,22,STOCKHOLM,18.08,59.33,86/05/23,0.00197,0.000969,0.00167
SE,22,STOCKHOLM,18.08,59.33,86/05/25,0.00176,0.00132,0.00232
SE,22,STOCKHOLM,18.08,59.33,86/05/26,0.000745,0.000701,0.00124
SE,22,STOCKHOLM,18.08,59.33,86/05/27,0.00102,0.0005,0.000877
SE,22,STOCKHOLM,18.08,59.33,86/05/28,0.000524,0.000451,0.000802
SE,22,STOCKHOLM,18.08,59.33,86/05/29,0.000534,0.000325,0.000575
SE,22,STOCKHOLM,18.08,59.33,86/05/30,0.000364,0.000173,0.000308
SE,22,STOCKHOLM,18.08,59.33,86/05/31,0.000338,0.000177,0.000324
SE,22,UMEAA,20.25,63.83,86/04/28,0.000367,0.000032,0.000068
SE,22,UMEAA,20.25,63.83,86/04/29,0.08,0.00873,0.0145
SE,22,UMEAA,20.25,63.83,86/04/29,0.708,0.00121,0.0022
SE,22,UMEAA,20.25,63.83,86/04/30,0.179,0.00422,0.00712
SE,22,UMEAA,20.25,63.83,86/04/30,0.0837,0.00135,0.0023
SE,22,UMEAA,20.25,63.83,86/05/01,1.11,0.06,0.102
SE,22,UMEAA,20.25,63.83,86/05/01,0.374,0.0243,0.0406
SE,22,UMEAA,20.25,63.83,86/05/02,0.227,0.00755,0.0128
SE,22,UMEAA,20.25,63.83,86/05/03,0.183,0.00967,0.016
SE,22,UMEAA,20.25,63.83,86/05/04,0.0538,0.00133,0.00223
SE,22,UMEAA,20.25,63.83,86/05/04,0.114,0.00724,0.0122
SE,22,UMEAA,20.25,63.83,86/05/05,0.047,0.00732,0.0123
SE,22,UMEAA,20.25,63.83,86/05/05,0.0459,0.00441,0.00742
SE,22,UMEAA,20.25,63.83,86/05/06,0.0701,0.00869,0.014
SE,22,UMEAA,20.25,63.83,86/05/07,0.0489,0.00552,0.00934
SE,22,UMEAA,20.25,63.83,86/05/08,0.0415,0.0109,0.0184
SE,22,UMEAA,20.25,63.83,86/05/09,0.0242,0.00433,0.00763
SE,22,UMEAA,20.25,63.83,86/05/10,0.107,0.0315,0.0563
SE,22,UMEAA,20.25,63.83,86/05/11,0.0104,0.00261,0.00446
SE,22,UMEAA,20.25,63.83,86/05/12,0.00766,0.000606,0.00109
SE,22,UMEAA,20.25,63.83,86/05/13,0.0151,0.00163,0.00286
SE,22,UMEAA,20.25,63.83,86/05/14,0.003,0.000386,0.000675
SE,22,UMEAA,20.25,63.83,86/05/15,0.00265,0.000839,0.00146
SE,22,UMEAA,20.25,63.83,86/05/16,0.00259,0.0011,0.00186
SE,22,UMEAA,20.25,63.83,86/05/17,0.00217,0.000462,0.00079
SE,22,UMEAA,20.25,63.83,86/05/18,0.00143,0.000651,0.00113
SE,22,UMEAA,20.25,63.83,86/05/19,0.00296,0.000685,0.00118
SE,22,UMEAA,20.25,63.83,86/05/20,0.00173,0.000827,0.00146
SE,22,UMEAA,20.25,63.83,86/05/21,0.000832,0.000604,0.00103
SE,22,UMEAA,20.25,63.83,86/05/22,0.00089,0.000582,0.001
SE,22,UMEAA,20.25,63.83,86/05/23,0.00116,0.000694,0.00121
SE,22,UMEAA,20.25,63.83,86/05/24,0.00134,0.00116,0.00204
SE,22,UMEAA,20.25,63.83,86/05/25,0.00185,0.00147,0.00261
SE,22,UMEAA,20.25,63.83,86/05/26,0.000948,0.000979,0.00174
CZ,23,BANSKA,48.73,19.17,86/05/01,3.15,0,
CZ,23,BANSKA,48.73,19.17,86/05/02,1.24,0.05,
CZ,23,BANSKA,48.73,19.17,86/05/03,0.763,0,
CZ,23,BANSKA,48.73,19.17,86/05/05,0.367,0,
CZ,23,BANSKA,48.73,19.17,86/05/06,0.535,0,
CZ,23,BANSKA,48.73,19.17,86/05/08,1.29,0.205,
CZ,23,BRATISLAVA,48.17,17.17,86/04/30,5.94,0.74,
CZ,23,BRATISLAVA,48.17,17.17,86/05/01,14.4,2,
CZ,23,BRATISLAVA,48.17,17.17,86/05/02,4.9,1.3,N
CZ,23,BRATISLAVA,48.17,17.17,86/05/03,1,0.21,
CZ,23,BRATISLAVA,48.17,17.17,86/05/04,5.5,1.2,N
CZ,23,BRATISLAVA,48.17,17.17,86/05/05,1.2,0.3,
CZ,23,BRATISLAVA,48.17,17.17,86/05/06,0.34,0.047,1.1
CZ,23,BRATISLAVA,48.17,17.17,86/05/07,2.4,0.45,
CZ,23,BRATISLAVA,48.17,17.17,86/05/08,1.9,0.42,
CZ,23,BRATISLAVA,48.17,17.17,86/05/09,0.21,0.035,
CZ,23,CESKE,48.97,14.43,86/05/01,28.9,4.39,
CZ,23,CESKE,48.97,14.43,86/05/02,4.88,0.6,
CZ,23,CESKE,48.97,14.43,86/05/03,6.97,0.679,
CZ,23,CESKE,48.97,14.43,86/05/04,5.81,0.779,
CZ,23,CESKE,48.97,14.43,86/05/05,2.5,0.404,
CZ,23,CESKE,48.97,14.43,86/05/06,1.07,0.118,
CZ,23,CESKE,48.97,14.43,86/05/07,1.14,0.252,0.3
CZ,23,CESKE,48.97,14.43,86/05/08,0.33,0.067,
CZ,23,CESKE,48.97,14.43,86/05/09,0.088,0.004,0.1
CZ,23,CESKE,48.97,14.43,86/05/10,0.096,0.002,
CZ,23,CESKE,48.97,14.43,86/05/11,0.06,0.002,N
CZ,23,CESKE,48.97,14.43,86/05/12,0.066,0.003,
CZ,23,HRADEC,50.22,15.83,86/05/01,23.8,4.5,N
CZ,23,HRADEC,50.22,15.83,86/05/02,0.71,0.07,
CZ,23,HRADEC,50.22,15.83,86/05/03,0.4,0.01,N
CZ,23,HRADEC,50.22,15.83,86/05/04,1.51,0.3,
CZ,23,HRADEC,50.22,15.83,86/05/05,3.12,0.68,
CZ,23,HRADEC,50.22,15.83,86/05/06,0.65,0.12,
CZ,23,HRADEC,50.22,15.83,86/05/07,0.72,0.1,
CZ,23,HRADEC,50.22,15.83,86/05/08,1.71,0.36,
CZ,23,HRADEC,50.22,15.83,86/05/09,0.25,0.06,
CZ,23,HRADEC,50.22,15.83,86/05/10,0.02,<,
CZ,23,HRADEC,50.22,15.83,86/05/11,0.025,0,
CZ,23,JASLOVSKE,48.5,17.45,86/04/30,10.1,0.839,
CZ,23,JASLOVSKE,48.5,17.45,86/05/01,9.11,1.51,
CZ,23,JASLOVSKE,48.5,17.45,86/05/02,2.99,0.653,
CZ,23,JASLOVSKE,48.5,17.45,86/05/03,0.441,0.077,0.53
CZ,23,JASLOVSKE,48.5,17.45,86/05/04,2.67,0.766,
CZ,23,JASLOVSKE,48.5,17.45,86/05/05,0.882,0.231,0.02
CZ,23,JASLOVSKE,48.5,17.45,86/05/06,0.18,0.034,
CZ,23,JASLOVSKE,48.5,17.45,86/05/07,0.773,0.135,<
CZ,23,JASLOVSKE,48.5,17.45,86/05/08,2.85,0.32,
CZ,23,JASLOVSKE,48.5,17.45,86/05/09,0.123,0.06,<
CZ,23,JASLOVSKE,48.5,17.45,86/05/10,0.112,0.06,
CZ,23,KOSICE,21.25,48.73,86/04/30,8.05,2.04,3.46
CZ,23,KOSICE,21.25,48.73,86/05/01,3.7,0.386,0.67
CZ,23,KOSICE,21.25,48.73,86/05/01,18.3,1.68,2.72
CZ,23,KOSICE,21.25,48.73,86/05/02,0.452,0.129,0.211
CZ,23,KOSICE,21.25,48.73,86/05/02,0.254,0.046,0.073
CZ,23,KOSICE,21.25,48.73,86/05/03,0.247,0.033,0.054
CZ,23,KOSICE,21.25,48.73,86/05/04,0.22,0.046,0.074
CZ,23,KOSICE,21.25,48.73,86/05/05,0.179,0.04,0.067
CZ,23,KOSICE,21.25,48.73,86/05/06,6.8,0.527,0.932
CZ,23,KOSICE,21.25,48.73,86/05/07,2.57,0.456,0.803
CZ,23,KOSICE,21.25,48.73,86/05/08,1.76,0.459,0.8
CZ,23,KOSICE,21.25,48.73,86/05/09,0.962,0.371,0.637
CZ,23,KOSICE,21.25,48.73,86/05/10,0.017,0.0016,0.0029
CZ,23,KOSICE,21.25,48.73,86/05/11,0.03,0.0015,0.0022
CZ,23,KOSICE,21.25,48.73,86/05/12,0.022,0.0006,0.0012
CZ,23,KOSICE,21.25,48.73,86/05/13,0.035,0.0022,0.0042
CZ,23,KOSICE,21.25,48.73,86/05/14,0.021,0.0014,0.0034
CZ,23,KOSICE,21.25,48.73,86/05/15,0.025,0.0031,0.0061
CZ,23,KOSICE,21.25,48.73,86/05/16,0.034,0.0031,0.0059
CZ,23,KOSICE,21.25,48.73,86/05/17,0.0049,0.0009,0.0017
CZ,23,KOSICE,21.25,48.73,86/05/18,0.0061,0.0006,0.0013
CZ,23,KOSICE,21.25,48.73,86/05/19,0.0055,0.0013,0.0023
CZ,23,KOSICE,21.25,48.73,86/05/21,0.0051,0.0008,0.0015
CZ,23,KOSICE,21.25,48.73,86/05/23,0.0042,0.0008,0.0016
CZ,23,KOSICE,21.25,48.73,86/05/26,0.0023,0.0011,0.0018
CZ,23,KOSICE,21.25,48.73,86/05/28,0.0023,0.0009,0.0017
CZ,23,KOSICE,21.25,48.73,86/05/30,0.0002,0.0006,0.0012
CZ,23,MORAVSKY,49.08,16.33,86/04/30,21.1,2.38,
CZ,23,MORAVSKY,49.08,16.33,86/05/01,18.6,2.7,
CZ,23,MORAVSKY,49.08,16.33,86/05/02,2.3,0.448,
CZ,23,MORAVSKY,49.08,16.33,86/05/03,0.716,0.065,
CZ,23,MORAVSKY,49.08,16.33,86/05/04,5.44,0.816,
CZ,23,MORAVSKY,49.08,16.33,86/05/05,3.15,0.683,
CZ,23,MORAVSKY,49.08,16.33,86/05/06,1.31,0.261,
CZ,23,MORAVSKY,49.08,16.33,86/05/07,2.03,0.279,
CZ,23,MORAVSKY,49.08,16.33,86/05/08,2.25,0.6,
CZ,23,MORAVSKY,49.08,16.33,86/05/09,0.225,0.063,
CZ,23,MORAVSKY,49.08,16.33,86/05/10,0.048,0.002,
CZ,23,MORAVSKY,49.08,16.33,86/05/11,0.042,0.001,
CZ,23,MORAVSKY,49.08,16.33,86/05/12,0.031,<,
CZ,23,PRAHA,50.08,14.42,86/04/30,11,2.9,
CZ,23,PRAHA,50.08,14.42,86/05/01,20.5,4.62,
CZ,23,PRAHA,50.08,14.42,86/05/02,1.95,0.445,
CZ,23,PRAHA,50.08,14.42,86/05/03,1.4,0.356,
CZ,23,PRAHA,50.08,14.42,86/05/04,1.3,0.36,
CZ,23,PRAHA,50.08,14.42,86/05/05,0.627,0.188,
CZ,23,PRAHA,50.08,14.42,86/05/06,0.34,0.103,
CZ,23,PRAHA,50.08,14.42,86/05/07,0.647,0.177,
CZ,23,PRAHA,50.08,14.42,86/05/08,0.987,0.285,
CZ,23,PRAHA,50.08,14.42,86/05/09,0.087,0.022,
CZ,23,PRAHA,50.08,14.42,86/05/10,0.021,0.001,
CZ,23,PRAHA,50.08,14.42,86/05/11,0.009,0.001,
CZ,23,PRAHA,50.08,14.42,86/05/12,0.008,0.001,
CZ,23,PRAHA,50.08,14.42,86/05/30,0,0,
CZ,23,PRAHA,50,14.42,86/04/30,70,14,
CZ,23,PRAHA,50,14.42,86/04/30,50,12,
CZ,23,PRAHA,50,14.42,86/04/30,45,10,
CZ,23,PRAHA,50,14.42,86/05/01,14.7,4.8,
CZ,23,PRAHA,50,14.42,86/05/01,6,0.9,
CZ,23,PRAHA,50,14.42,86/05/02,2.8,0.5,
CZ,23,PRAHA,50,14.42,86/05/02,1.1,0.06,
CZ,23,PRAHA,50,14.42,86/05/03,0.7,0.03,
CZ,23,PRAHA,50,14.42,86/05/03,4.7,0.7,
CZ,23,PRAHA,50,14.42,86/05/04,4.6,3.5,
CZ,23,PRAHA,50,14.42,86/05/04,5.5,1.8,
CZ,23,PRAHA,50,14.42,86/05/05,2.8,0.7,
CZ,23,PRAHA,50,14.42,86/05/05,5.5,0.4,
CZ,23,PRAHA,50,14.42,86/05/06,1.5,0.3,
CZ,23,PRAHA,50,14.42,86/05/06,0.5,0.09,
CZ,23,PRAHA,50,14.42,86/05/07,1.5,0.4,
CZ,23,PRAHA,50,14.42,86/05/07,1.1,0.4,
CZ,23,PRAHA,50,14.42,86/05/08,0.9,0.3,
CZ,23,PRAHA,50,14.42,86/05/08,0.1,0.03,
CZ,23,PRAHA,50,14.42,86/05/09,0.04,0,
CZ,23,PRAHA,50,14.42,86/05/14,0.029,0.0097,
CZ,23,PRAHA,50,14.42,86/05/16,<,0,
CZ,23,PRAHA,50,14.42,86/05/19,0.0035,0.0025,
CZ,23,PRAHA,50,14.42,86/05/23,0.0027,0.002,
CZ,23,PRAHA,50,14.42,86/05/28,0.0013,0.0022,
CZ,23,USTI,50.68,14,86/05/01,5.24,1.4,
CZ,23,USTI,50.68,14,86/05/02,4.81,1.43,
CZ,23,USTI,50.68,14,86/05/03,0.196,0.013,
CZ,23,USTI,50.68,14,86/05/04,1.3,0.502,
CZ,23,USTI,50.68,14,86/05/05,1.32,0.56,
HU,24,BUDAPEST,19.1,47.5,86/04/29,0.0005,0,0.00005
HU,24,BUDAPEST,19.1,47.5,86/04/30,0.9,0.16,0.3
HU,24,BUDAPEST,19.1,47.5,86/05/01,1.9,0.3,0.65
HU,24,BUDAPEST,19.1,47.5,86/05/02,4.1,0.8,1.4
HU,24,BUDAPEST,19.1,47.5,86/05/03,0.75,0.13,0.26
HU,24,BUDAPEST,19.1,47.5,86/05/04,1.6,0.34,0.62
HU,24,BUDAPEST,19.1,47.5,86/05/05,0.42,0.05,0.09
HU,24,BUDAPEST,19.1,47.5,86/05/06,0.44,0.056,0.1
HU,24,BUDAPEST,19.1,47.5,86/05/07,3.7,0.58,1.2
HU,24,BUDAPEST,19.1,47.5,86/05/08,2.2,0.33,0.69
HU,24,BUDAPEST,19.1,47.5,86/05/09,0.75,0.14,0.29
HU,24,BUDAPEST,19.1,47.5,86/05/10,0.054,0.006,0.009
HU,24,BUDAPEST,19.1,47.5,86/05/11,0.051,0.006,0.01
