,employee_id,department,region,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,awards_won,avg_training_score,is_promoted
2942,6997,Procurement,region_14,Bachelor's,f,sourcing,1,29,4.0,3,0,71.0,0
2943,34056,Operations,region_8,Master's & above,m,sourcing,1,34,3.0,5,0,55.0,0
2944,77518,Sales & Marketing,region_23,Bachelor's,m,sourcing,2,29,3.0,7,0,46.0,0
2945,28550,Sales & Marketing,region_2,Bachelor's,m,other,1,33,5.0,8,0,51.0,0
2946,26174,Sales & Marketing,region_2,Bachelor's,m,other,1,27,5.0,1,0,48.0,0
2947,36277,Technology,region_19,Bachelor's,m,other,1,29,3.0,2,0,81.0,0
2948,71513,Finance,region_13,Bachelor's,f,other,1,37,3.0,8,0,60.0,0
2949,53671,Operations,region_22,Bachelor's,f,other,1,39,5.0,8,0,57.0,1
2950,8487,Sales & Marketing,region_4,Bachelor's,m,other,1,57,2.0,25,0,54.0,0
2951,8487,Sales & Marketing,region_4,Bachelor's,m,other,1,57,2.0,25,0,54.0,0
2952,17681,Sales & Marketing,region_7,Bachelor's,m,other,1,30,4.0,5,0,65.0,1
2953,18835,Sales & Marketing,region_2,Master's & above,m,other,2,32,3.0,10,0,50.0,0
2954,308,Operations,region_19,Bachelor's,m,sourcing,2,32,1.0,3,0,60.0,0
2955,17512,Procurement,region_2,Master's & above,m,other,1,42,3.0,13,0,67.0,0
2956,28577,HR,region_22,Bachelor's,f,other,1,28,1.0,2,0,48.0,0
2957,67369,Sales & Marketing,region_15,Master's & above,m,other,1,36,4.0,3,0,65.0,1
2958,26989,Sales & Marketing,region_2,Master's & above,m,sourcing,1,44,3.0,7,0,53.0,0
2959,26989,Sales & Marketing,region_2,Master's & above,m,sourcing,1,44,3.0,7,0,53.0,0
2962,60905,Operations,region_26,Master's & above,m,other,1,53,3.0,5,0,64.0,0
2963,51993,Sales & Marketing,region_7,,m,sourcing,1,25,5.0,2,0,52.0,0
2964,15738,Sales & Marketing,region_2,Bachelor's,m,referred,1,32,2.0,8,0,48.0,0
2965,60672,Operations,region_3,Master's & above,m,other,1,33,3.0,7,0,56.0,0
2967,54184,Technology,region_4,Bachelor's,m,sourcing,1,38,3.0,5,0,81.0,0
2968,35628,Technology,region_2,Master's & above,f,other,2,40,3.0,10,0,81.0,0
2969,8573,Analytics,region_22,Master's & above,m,sourcing,1,39,5.0,11,0,84.0,0
2970,15511,Operations,region_20,Bachelor's,m,sourcing,1,26,4.0,5,0,59.0,0
2971,30645,Operations,region_13,Bachelor's,m,other,1,43,5.0,5,0,59.0,0
2972,33452,Operations,region_11,Bachelor's,m,other,1,29,2.0,6,0,,0
2973,39944,Procurement,region_15,Master's & above,m,sourcing,1,35,5.0,5,0,68.0,0
2974,8567,Sales & Marketing,region_2,Bachelor's,m,other,1,53,3.0,3,0,47.0,0
2975,626,Sales & Marketing,region_13,Bachelor's,m,sourcing,1,53,1.0,5,0,49.0,0
2976,17590,Procurement,region_22,Master's & above,m,other,2,37,3.0,5,0,68.0,0
2978,31092,Procurement,region_16,Bachelor's,f,other,1,25,,1,0,71.0,0
2979,67165,Sales & Marketing,region_2,Bachelor's,m,other,2,27,2.0,2,0,53.0,0
2980,31331,Operations,region_22,Bachelor's,m,other,1,47,5.0,15,0,60.0,0
2981,23706,Sales & Marketing,region_2,Master's & above,f,other,1,44,2.0,5,0,42.0,0
2982,70192,Operations,region_31,Bachelor's,f,sourcing,1,43,4.0,12,0,51.0,0
2983,45990,Operations,region_7,Bachelor's,m,other,1,26,,1,0,56.0,0
2984,69359,Analytics,region_28,Master's & above,m,sourcing,2,31,5.0,5,0,88.0,0
2985,57875,Analytics,region_25,Master's & above,m,sourcing,1,32,5.0,3,0,86.0,0
2986,64928,Sales & Marketing,region_26,Bachelor's,m,sourcing,1,42,3.0,3,0,52.0,0
2987,15036,Operations,region_11,Bachelor's,m,sourcing,1,29,3.0,2,0,59.0,0
2989,11503,Technology,region_2,Bachelor's,f,sourcing,1,29,,1,0,81.0,0
2991,12155,Sales & Marketing,region_7,,m,other,2,25,,1,0,49.0,0
2992,36804,Sales & Marketing,region_14,Bachelor's,m,sourcing,1,34,1.0,3,0,47.0,0
2993,36347,Sales & Marketing,region_22,Bachelor's,m,other,3,27,3.0,5,0,51.0,0
2994,72704,Sales & Marketing,region_2,Bachelor's,m,sourcing,2,50,5.0,18,0,49.0,0
2996,7524,Operations,region_7,Master's & above,f,other,1,39,3.0,2,0,62.0,0
2997,53755,Analytics,region_22,Bachelor's,m,sourcing,1,35,5.0,3,0,91.0,0
2998,45537,Sales & Marketing,region_2,Master's & above,m,sourcing,1,44,3.0,5,0,,0
2999,38964,Procurement,region_22,Bachelor's,f,sourcing,1,31,3.0,5,0,67.0,0
3000,28765,Operations,region_11,Bachelor's,m,sourcing,1,25,2.0,3,0,64.0,0
3001,35659,Procurement,region_2,Master's & above,m,sourcing,1,41,4.0,11,0,67.0,0
3002,26902,Finance,region_6,Bachelor's,f,sourcing,1,26,,1,0,58.0,0
3004,45077,Operations,region_7,Bachelor's,f,other,1,30,4.0,7,0,,0
3005,74729,Operations,region_24,Bachelor's,f,other,1,32,5.0,3,0,,0
3006,40675,Technology,region_9,Bachelor's,m,other,1,27,3.0,5,0,77.0,0
3007,23128,Technology,region_2,Bachelor's,f,other,1,30,3.0,2,0,77.0,1
3008,45394,Analytics,region_26,Master's & above,m,other,1,39,3.0,6,0,84.0,0
3009,45394,Analytics,region_26,Master's & above,m,other,1,39,3.0,6,0,84.0,0
3010,31566,Analytics,region_23,Bachelor's,m,sourcing,3,30,3.0,4,0,85.0,0
3011,77329,Operations,region_2,Bachelor's,f,sourcing,1,40,4.0,7,0,,0
3012,45277,Sales & Marketing,region_22,Bachelor's,m,referred,1,29,5.0,5,0,50.0,0
3013,45277,Sales & Marketing,region_22,Bachelor's,m,referred,1,29,5.0,5,0,50.0,0
3014,77894,Sales & Marketing,region_8,Bachelor's,m,sourcing,1,27,4.0,2,0,50.0,0
3015,70257,Operations,region_19,Bachelor's,f,other,1,40,5.0,7,0,,0
3017,3391,Operations,region_32,Master's & above,f,sourcing,1,42,4.0,5,0,64.0,0
3018,59481,Sales & Marketing,region_2,Bachelor's,m,other,2,53,2.0,10,0,48.0,0
3019,59481,Sales & Marketing,region_2,Bachelor's,m,other,2,53,2.0,10,0,48.0,0
3020,49118,Technology,region_27,Master's & above,f,sourcing,1,36,4.0,4,0,79.0,0
3021,59941,R&D,region_22,Master's & above,m,sourcing,1,28,,1,0,85.0,1
3022,32100,Technology,region_7,Master's & above,m,sourcing,1,44,3.0,7,0,81.0,0
3023,74319,Sales & Marketing,region_22,Bachelor's,m,other,2,32,5.0,8,0,51.0,0
3024,3206,Analytics,region_5,Bachelor's,m,other,1,36,3.0,8,0,81.0,0
3025,3206,Analytics,region_5,Bachelor's,m,other,1,36,3.0,8,0,81.0,0
3026,20130,Technology,region_2,Bachelor's,f,sourcing,1,33,3.0,3,0,85.0,0
3027,19552,Technology,region_6,Bachelor's,f,other,1,28,,1,0,82.0,0
3029,42495,Analytics,region_10,Master's & above,m,sourcing,1,35,3.0,9,0,83.0,0
3030,18143,Technology,region_5,Bachelor's,m,other,1,31,5.0,5,0,83.0,0
3031,14869,Sales & Marketing,region_19,Bachelor's,m,other,1,31,1.0,4,0,49.0,0
3032,34921,Procurement,region_6,Bachelor's,f,other,1,29,,1,0,70.0,0
3033,85,Operations,region_22,Master's & above,f,sourcing,1,40,5.0,5,0,59.0,0
3034,67902,Technology,region_22,Bachelor's,f,other,1,29,3.0,3,0,82.0,0
3035,60337,Technology,region_7,Bachelor's,m,sourcing,3,30,3.0,6,0,82.0,0
3036,58574,Sales & Marketing,region_7,Bachelor's,m,other,1,32,5.0,7,0,47.0,0
3037,16038,Legal,region_22,Bachelor's,m,sourcing,1,32,3.0,4,0,57.0,0
3038,7972,Analytics,region_32,,m,sourcing,1,30,5.0,4,0,82.0,1
3039,2523,Operations,region_22,Bachelor's,m,other,1,47,3.0,20,0,,0
3040,14355,Sales & Marketing,region_28,Bachelor's,m,sourcing,2,41,3.0,14,0,46.0,0
3041,20733,Procurement,region_14,Master's & above,f,other,1,35,5.0,9,0,71.0,0
3042,22004,Operations,region_13,Bachelor's,m,sourcing,1,37,5.0,9,0,60.0,0
3043,64895,Sales & Marketing,region_32,Bachelor's,m,other,1,37,3.0,2,0,55.0,0
3044,64895,Sales & Marketing,region_32,Bachelor's,m,other,1,37,3.0,2,0,55.0,0
3045,36400,Operations,region_7,Master's & above,f,other,1,35,5.0,4,0,59.0,0
3046,36400,Operations,region_7,Master's & above,f,other,1,35,5.0,4,0,59.0,0
3048,70333,Finance,region_26,Bachelor's,m,other,2,31,4.0,2,0,59.0,0
3050,29152,Operations,region_22,Bachelor's,f,other,1,34,5.0,6,0,74.0,1
3051,53991,Operations,region_22,Bachelor's,m,other,1,35,5.0,4,0,60.0,0
3052,47902,Sales & Marketing,region_20,Master's & above,m,other,1,36,5.0,8,0,46.0,0
3053,47902,Sales & Marketing,region_20,Master's & above,m,other,1,36,5.0,8,0,46.0,0
3054,9117,Operations,region_15,Master's & above,f,sourcing,1,44,4.0,13,0,59.0,0
3055,11473,Finance,region_31,Bachelor's,f,sourcing,1,26,3.0,2,0,64.0,0
3056,16162,Analytics,region_22,Master's & above,m,other,1,35,3.0,7,0,84.0,0
3057,16162,Analytics,region_22,Master's & above,m,other,1,35,3.0,7,0,84.0,0
3058,76352,Analytics,region_15,Bachelor's,f,sourcing,2,28,5.0,5,0,81.0,0
3059,31678,Analytics,region_2,Bachelor's,m,other,1,38,1.0,9,0,85.0,0
3060,10457,Technology,region_2,Master's & above,f,other,1,49,3.0,18,0,82.0,0
3061,44443,Operations,region_16,Master's & above,m,other,1,44,4.0,16,0,89.0,1
3064,43418,Finance,region_13,Bachelor's,m,other,1,38,3.0,10,0,63.0,0
3065,2447,Sales & Marketing,region_2,Bachelor's,m,other,1,56,5.0,5,0,51.0,0
3066,1734,Sales & Marketing,region_2,Bachelor's,m,other,1,41,2.0,12,0,51.0,0
3068,16717,Operations,region_2,Master's & above,m,sourcing,1,54,4.0,14,0,59.0,0
3069,13517,Sales & Marketing,region_7,,m,other,1,23,1.0,2,0,49.0,0
3070,67955,Procurement,region_5,Bachelor's,m,sourcing,3,36,2.0,4,0,66.0,0
3071,33842,HR,region_2,Master's & above,m,sourcing,1,42,5.0,4,0,63.0,1
3072,66264,Operations,region_2,Bachelor's,m,other,1,26,3.0,1,0,62.0,0
3073,20851,Operations,region_22,Master's & above,m,other,1,34,5.0,6,0,,0
3075,58156,Procurement,region_10,Bachelor's,f,other,1,34,3.0,10,0,70.0,0
3076,36192,Sales & Marketing,region_15,Bachelor's,f,other,1,33,3.0,3,0,50.0,0
3077,222,Procurement,region_13,Master's & above,m,other,1,34,4.0,5,0,71.0,0
3078,72524,Sales & Marketing,region_8,Bachelor's,m,other,1,34,3.0,10,0,51.0,0
3080,55043,Procurement,region_2,Below Secondary,m,sourcing,1,26,3.0,4,0,67.0,0
3081,20107,Operations,region_19,Bachelor's,m,sourcing,1,36,2.0,3,0,59.0,0
3082,10004,Operations,region_19,Master's & above,m,other,2,50,3.0,15,0,56.0,0
3083,30079,Procurement,region_6,Bachelor's,m,sourcing,1,25,3.0,3,0,73.0,0
3084,51204,Analytics,region_2,Bachelor's,m,other,1,33,5.0,9,0,83.0,0
3085,51204,Analytics,region_2,Bachelor's,m,other,1,33,5.0,9,0,83.0,0
3086,54201,Technology,region_2,Bachelor's,m,sourcing,1,50,5.0,16,0,84.0,0
3087,77784,Finance,region_2,Bachelor's,m,other,2,29,,1,0,54.0,0
3088,77784,Finance,region_2,Bachelor's,m,other,2,29,,1,0,54.0,0
3089,22981,Sales & Marketing,region_2,Bachelor's,m,other,1,59,5.0,23,0,52.0,0
3090,75032,Operations,region_29,Master's & above,m,other,1,37,5.0,8,0,60.0,0
3091,63953,Operations,region_7,Below Secondary,m,other,1,26,3.0,4,0,64.0,0
3092,43283,Sales & Marketing,region_26,Bachelor's,m,other,2,37,1.0,13,0,49.0,0
3093,44302,Sales & Marketing,region_2,,m,other,1,34,3.0,9,0,48.0,0
3094,26413,Analytics,region_20,Bachelor's,m,other,2,28,2.0,2,0,87.0,1
3095,25766,Operations,region_24,Master's & above,f,sourcing,1,38,3.0,4,0,59.0,0
3096,9203,Finance,region_26,Bachelor's,m,other,1,36,1.0,8,0,,0
3097,4673,Sales & Marketing,region_11,Bachelor's,m,sourcing,1,29,5.0,4,0,,1
3098,43752,Sales & Marketing,region_2,Master's & above,m,sourcing,1,31,5.0,4,0,48.0,0
3099,66358,Technology,region_2,Master's & above,f,other,2,31,4.0,7,0,81.0,0
3100,47290,Finance,region_2,Bachelor's,m,sourcing,1,30,4.0,2,0,62.0,0
3101,7873,Analytics,region_9,Master's & above,m,other,1,27,,1,0,88.0,0
3102,1856,Sales & Marketing,region_2,Master's & above,f,sourcing,1,56,2.0,12,0,49.0,0
3105,24921,Procurement,region_15,Bachelor's,m,other,1,29,3.0,4,0,73.0,0
3106,24921,Procurement,region_15,Bachelor's,m,other,1,29,3.0,4,0,73.0,0
3107,43746,Procurement,region_27,Bachelor's,f,sourcing,1,30,3.0,4,0,72.0,0
3108,69141,Sales & Marketing,region_15,,m,other,1,31,3.0,5,0,,0
3109,45256,Procurement,region_10,Bachelor's,m,other,3,30,1.0,3,0,67.0,0
3110,25580,Analytics,region_2,Bachelor's,m,sourcing,2,32,5.0,5,0,85.0,0
3111,15785,Sales & Marketing,region_9,Bachelor's,m,sourcing,2,33,3.0,6,0,52.0,0
3112,76700,Sales & Marketing,region_22,Bachelor's,m,other,1,26,,1,0,50.0,0
3113,58530,Analytics,region_22,Bachelor's,f,sourcing,2,29,5.0,4,0,84.0,0
3114,36744,Operations,region_26,Bachelor's,m,sourcing,1,28,3.0,2,0,58.0,0
3115,24882,Sales & Marketing,region_1,Bachelor's,m,other,1,38,1.0,7,0,49.0,0
3117,49670,Technology,region_2,Master's & above,f,other,2,34,3.0,3,0,82.0,0
3118,17768,Technology,region_5,Bachelor's,m,other,1,36,3.0,7,0,85.0,0
3119,20510,Sales & Marketing,region_15,Bachelor's,f,other,1,30,3.0,5,0,46.0,0
3120,57292,Operations,region_27,Bachelor's,f,other,1,26,,1,0,57.0,0
3121,70153,Technology,region_26,Bachelor's,m,other,1,41,5.0,11,1,82.0,1
3122,13763,Procurement,region_19,Bachelor's,f,other,1,37,3.0,7,0,74.0,0
3123,47585,Finance,region_2,Bachelor's,m,other,1,41,4.0,6,0,62.0,1
3124,28752,Analytics,region_22,,m,sourcing,1,29,3.0,5,0,80.0,0
3125,8950,Analytics,region_15,Bachelor's,m,other,1,30,,1,0,84.0,0
3126,12258,Technology,region_31,Bachelor's,f,sourcing,1,26,,1,0,84.0,0
3127,30097,Sales & Marketing,region_3,Bachelor's,m,sourcing,3,29,1.0,3,0,49.0,0
3128,64887,Operations,region_30,Master's & above,m,other,1,37,1.0,2,0,58.0,0
3129,525,Sales & Marketing,region_22,Bachelor's,m,other,4,30,3.0,4,0,49.0,0
3130,69463,Operations,region_7,Master's & above,m,other,3,35,5.0,7,0,57.0,0
3131,57039,Procurement,region_22,Bachelor's,m,sourcing,1,26,5.0,3,0,65.0,0
3132,74981,Sales & Marketing,region_24,Master's & above,m,other,1,32,5.0,7,0,46.0,0
3133,3763,Sales & Marketing,region_16,Bachelor's,m,sourcing,1,51,4.0,17,0,63.0,1
3134,3763,Sales & Marketing,region_16,Bachelor's,m,sourcing,1,51,4.0,17,0,63.0,1
3135,60638,Sales & Marketing,region_13,Bachelor's,m,sourcing,1,40,4.0,4,0,46.0,0
3136,38138,Sales & Marketing,region_31,Bachelor's,m,sourcing,1,30,3.0,4,0,52.0,0
3138,69845,Analytics,region_29,Bachelor's,m,other,2,30,5.0,2,0,83.0,0
3139,53666,Technology,region_11,Master's & above,m,other,1,43,4.0,17,0,79.0,0
3140,41923,Finance,region_4,Bachelor's,f,other,1,34,3.0,3,0,64.0,0
3141,25485,Procurement,region_2,Master's & above,m,sourcing,1,40,3.0,8,0,68.0,0
3142,38186,Operations,region_16,Bachelor's,m,other,1,26,,1,0,58.0,0
3143,56970,Sales & Marketing,region_25,Bachelor's,m,sourcing,1,28,,1,0,53.0,0
3144,13050,Analytics,region_2,Bachelor's,m,sourcing,1,33,3.0,4,0,86.0,0
3145,44409,Sales & Marketing,region_17,Bachelor's,m,sourcing,1,30,1.0,12,0,47.0,0
3146,26548,Sales & Marketing,region_22,Bachelor's,m,other,1,52,3.0,14,0,,0
3147,48614,Sales & Marketing,region_33,Bachelor's,f,sourcing,1,31,2.0,5,0,49.0,0
3148,15828,Procurement,region_2,Master's & above,f,sourcing,1,51,3.0,15,0,74.0,0
3149,37399,Procurement,region_2,Master's & above,m,sourcing,1,42,3.0,16,0,72.0,0
3150,71293,HR,region_7,Master's & above,m,other,1,39,5.0,6,1,47.0,1
3151,68241,Technology,region_4,Bachelor's,f,sourcing,1,46,3.0,16,0,77.0,0
3152,38317,Operations,region_29,Bachelor's,m,other,1,28,1.0,4,0,59.0,0
3153,9609,Sales & Marketing,region_11,Bachelor's,m,sourcing,1,27,3.0,3,0,55.0,0
3154,77225,Procurement,region_10,Master's & above,f,sourcing,1,38,3.0,7,0,71.0,0
3155,39629,Sales & Marketing,region_11,Bachelor's,f,other,1,35,5.0,9,0,48.0,0
3157,54673,Finance,region_2,Bachelor's,f,other,1,29,3.0,7,0,60.0,0
3158,54673,Finance,region_2,Bachelor's,f,other,1,29,3.0,7,0,60.0,0
3159,4061,Technology,region_16,Bachelor's,m,other,1,40,5.0,4,0,82.0,0
3160,38164,Sales & Marketing,region_2,Bachelor's,m,referred,1,27,5.0,2,0,51.0,0
3162,60416,Operations,region_31,Bachelor's,m,sourcing,1,35,3.0,2,0,57.0,0
3163,67334,Sales & Marketing,region_2,Bachelor's,m,referred,1,36,3.0,5,1,48.0,0
3164,28086,Technology,region_2,Master's & above,f,other,1,59,1.0,18,0,82.0,0
3165,69002,Sales & Marketing,region_15,Bachelor's,f,sourcing,1,38,1.0,6,0,49.0,0
3166,51114,Operations,region_8,Bachelor's,m,sourcing,1,31,3.0,6,0,,0
3167,76980,Operations,region_7,Master's & above,m,other,1,31,5.0,8,0,66.0,0
3168,13989,Operations,region_16,Bachelor's,f,other,2,26,,1,1,,0
3169,19484,Technology,region_7,Bachelor's,m,other,1,39,5.0,8,0,80.0,0
3170,31852,Analytics,region_8,Bachelor's,m,other,1,30,1.0,2,0,85.0,0
3171,4345,HR,region_26,Bachelor's,m,other,1,29,3.0,5,0,48.0,0
3172,68504,Legal,region_22,Bachelor's,m,other,1,31,4.0,4,0,60.0,0
3173,22426,Legal,region_11,Bachelor's,m,sourcing,1,29,,1,0,64.0,0
3176,40568,Analytics,region_31,Bachelor's,m,sourcing,2,25,3.0,2,0,81.0,0
3178,31171,Procurement,region_2,Master's & above,f,other,2,51,3.0,7,0,65.0,0
3179,34662,Legal,region_22,Bachelor's,m,sourcing,3,28,,1,0,59.0,0
3180,16329,Technology,region_23,Master's & above,m,sourcing,1,32,5.0,7,0,78.0,0
3181,52084,Technology,region_2,Master's & above,f,other,1,39,2.0,5,0,81.0,0
3182,27414,Operations,region_26,Master's & above,m,other,1,32,3.0,5,0,63.0,0
3183,51824,Technology,region_26,Master's & above,m,other,1,34,3.0,5,0,82.0,0
3185,47137,Sales & Marketing,region_13,Bachelor's,m,other,1,29,3.0,2,0,47.0,0
3186,38128,Technology,region_26,Bachelor's,m,sourcing,1,48,4.0,8,0,79.0,0
3187,60975,HR,region_23,Master's & above,m,sourcing,1,37,1.0,11,0,47.0,0
3188,57259,Technology,region_7,Master's & above,m,other,2,37,3.0,5,1,94.0,1
3189,63734,Procurement,region_17,Master's & above,f,other,1,49,3.0,5,0,69.0,0
3190,12781,Analytics,region_28,Bachelor's,m,other,3,30,3.0,5,0,84.0,0
3191,54652,Operations,region_22,Master's & above,m,sourcing,1,43,3.0,12,0,58.0,0
3192,70359,Sales & Marketing,region_2,Bachelor's,m,other,3,30,2.0,6,0,53.0,0
3193,1384,Technology,region_2,Bachelor's,f,sourcing,1,25,2.0,3,0,79.0,0
3194,77259,Analytics,region_22,Bachelor's,m,other,1,45,3.0,6,0,85.0,0
3195,13647,Sales & Marketing,region_26,Bachelor's,m,sourcing,1,33,5.0,7,0,49.0,0
3198,7704,Operations,region_5,Bachelor's,m,other,1,39,4.0,7,0,57.0,0
3199,48523,Sales & Marketing,region_9,Bachelor's,m,sourcing,1,29,2.0,3,0,49.0,0
3200,31448,Technology,region_2,Bachelor's,m,referred,1,29,5.0,4,0,78.0,0
3201,20694,Analytics,region_7,Bachelor's,m,other,1,36,3.0,8,0,80.0,0
3202,20694,Analytics,region_7,Bachelor's,m,other,1,36,3.0,8,0,80.0,0
3203,75223,Operations,region_22,Bachelor's,f,sourcing,1,38,4.0,9,0,72.0,1
3204,14413,Sales & Marketing,region_1,Bachelor's,m,other,1,42,5.0,8,0,58.0,0
3205,44689,Operations,region_22,Master's & above,f,other,1,46,1.0,12,0,55.0,0
3206,1713,Sales & Marketing,region_13,Bachelor's,m,other,1,35,3.0,6,0,49.0,0
3207,28879,Operations,region_11,Bachelor's,m,sourcing,1,34,1.0,4,0,58.0,0
3210,55609,Finance,region_28,Bachelor's,f,sourcing,1,30,5.0,7,0,60.0,1
3211,15450,Sales & Marketing,region_32,Bachelor's,m,other,1,31,5.0,7,0,50.0,0
3212,30953,Sales & Marketing,region_31,Bachelor's,f,other,1,27,1.0,4,0,53.0,0
3214,41161,Operations,region_22,Bachelor's,m,other,1,40,5.0,3,1,60.0,1
3215,77705,Sales & Marketing,region_7,Bachelor's,m,other,1,50,5.0,6,0,48.0,0
3216,18655,Operations,region_19,Master's & above,m,other,1,40,3.0,2,0,57.0,0
3217,75606,Technology,region_13,Master's & above,m,sourcing,1,35,4.0,2,0,80.0,0
3218,75606,Technology,region_13,Master's & above,m,sourcing,1,35,4.0,2,0,80.0,0
3219,53595,Finance,region_13,Bachelor's,m,sourcing,1,28,,1,0,60.0,0
3220,73403,Technology,region_22,Bachelor's,m,other,1,32,1.0,4,0,75.0,0
3221,35205,Operations,region_2,Bachelor's,m,other,2,54,5.0,6,0,60.0,0
3222,75051,Operations,region_5,Bachelor's,m,sourcing,1,29,5.0,3,0,58.0,1
3223,6881,Sales & Marketing,region_1,Bachelor's,m,other,1,32,5.0,3,0,46.0,0
3224,52330,Operations,region_12,Bachelor's,m,sourcing,1,27,5.0,5,0,57.0,0
3225,54436,Analytics,region_29,Bachelor's,f,sourcing,1,28,5.0,4,0,81.0,0
3226,22632,Analytics,region_7,Bachelor's,m,sourcing,2,36,5.0,7,0,83.0,0
3227,69421,Procurement,region_6,Bachelor's,f,other,1,36,1.0,10,0,69.0,0
3228,61852,Operations,region_32,Bachelor's,f,sourcing,1,32,4.0,8,0,65.0,0
3230,7378,Sales & Marketing,region_13,Master's & above,m,sourcing,1,31,4.0,4,0,48.0,0
3231,47793,Finance,region_2,Below Secondary,m,sourcing,3,21,3.0,2,0,60.0,0
3232,4752,Procurement,region_2,Bachelor's,f,other,1,59,2.0,15,0,66.0,0
3233,63427,Sales & Marketing,region_23,Master's & above,m,other,1,41,3.0,8,0,51.0,0
3234,50703,Procurement,region_31,Bachelor's,f,other,1,31,3.0,8,0,69.0,0
3236,7716,Finance,region_31,Bachelor's,m,sourcing,3,41,3.0,3,0,60.0,0
3237,67332,Sales & Marketing,region_19,Bachelor's,m,sourcing,1,30,5.0,6,0,49.0,0
3238,853,HR,region_22,Bachelor's,m,other,1,29,3.0,5,0,55.0,0
3239,51850,Sales & Marketing,region_12,Bachelor's,m,sourcing,1,45,3.0,6,0,47.0,0
3240,17333,Procurement,region_2,Bachelor's,f,sourcing,1,31,5.0,7,0,69.0,0
3241,36481,Operations,region_4,Bachelor's,m,sourcing,1,26,4.0,2,0,55.0,0
3242,57758,Technology,region_6,Bachelor's,m,other,1,32,3.0,3,0,76.0,0
3243,57758,Technology,region_6,Bachelor's,m,other,1,32,3.0,3,0,76.0,0
3244,52703,Sales & Marketing,region_28,Bachelor's,m,sourcing,2,38,1.0,3,0,,0
3245,41766,Operations,region_15,Bachelor's,m,other,1,31,3.0,7,0,,0
3246,15864,HR,region_26,Bachelor's,f,other,1,26,3.0,3,0,47.0,0
3247,62339,HR,region_23,Bachelor's,m,other,1,31,3.0,6,0,51.0,0
3248,22571,Sales & Marketing,region_2,Master's & above,f,other,1,39,3.0,11,0,50.0,0
3249,48528,Procurement,region_2,Master's & above,f,sourcing,1,46,3.0,13,0,69.0,1
3250,39514,Analytics,region_30,Bachelor's,m,other,1,29,5.0,3,0,86.0,1
3251,52026,Sales & Marketing,region_16,Bachelor's,m,sourcing,1,44,2.0,4,0,48.0,0
3252,52026,Sales & Marketing,region_16,Bachelor's,m,sourcing,1,44,2.0,4,0,48.0,0
3253,25128,Analytics,region_22,Bachelor's,m,other,1,36,4.0,3,0,88.0,0
3254,68387,Operations,region_28,Bachelor's,f,sourcing,1,28,3.0,5,0,58.0,0
3255,11725,Sales & Marketing,region_2,Master's & above,f,other,1,46,3.0,3,0,49.0,0
3256,56074,Procurement,region_29,Bachelor's,m,sourcing,1,35,5.0,2,0,69.0,0
3257,73212,Sales & Marketing,region_30,Bachelor's,m,sourcing,1,29,4.0,2,0,49.0,0
3258,19117,HR,region_22,Master's & above,f,other,1,36,5.0,13,0,52.0,0
3259,52509,Finance,region_2,Bachelor's,m,sourcing,1,31,4.0,4,0,63.0,0
3260,53490,Sales & Marketing,region_13,Bachelor's,m,sourcing,1,37,3.0,8,0,53.0,0
3261,54827,Sales & Marketing,region_28,,m,other,1,36,2.0,4,0,48.0,0
3262,54827,Sales & Marketing,region_28,,m,other,1,36,2.0,4,0,48.0,0
3263,55894,Procurement,region_27,Bachelor's,m,other,1,31,3.0,5,0,69.0,0
3265,18352,Technology,region_16,Bachelor's,m,sourcing,1,26,3.0,3,0,79.0,0
3266,52432,Finance,region_3,Bachelor's,m,other,2,28,1.0,5,1,66.0,0
3267,52614,Technology,region_7,Bachelor's,f,sourcing,1,34,3.0,4,0,83.0,0
3268,52614,Technology,region_7,Bachelor's,f,sourcing,1,34,3.0,4,0,83.0,0
3269,23297,Legal,region_2,Bachelor's,m,other,1,52,5.0,2,0,55.0,0
3270,38343,HR,region_32,Bachelor's,f,other,1,32,1.0,5,0,51.0,0
3271,48421,Technology,region_2,Below Secondary,f,other,1,23,,1,0,76.0,0
3272,48421,Technology,region_2,Below Secondary,f,other,1,23,,1,0,76.0,0
3273,11757,Finance,region_11,Bachelor's,f,other,1,29,4.0,9,0,58.0,0
