,employee_id,department,region,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,awards_won,avg_training_score,is_promoted
2701,45066,Finance,region_7,Bachelor's,f,other,1,24,,1,0,58.0,0
20047,16697,Sales & Marketing,region_7,Bachelor's,m,sourcing,2,39,3.0,7,0,47.0,0
25249,6630,Operations,region_5,Bachelor's,m,other,1,30,3.0,4,0,65.0,0
31879,59231,Operations,region_8,,f,other,1,29,5.0,5,0,65.0,0
36309,10243,Technology,region_2,Bachelor's,m,referred,1,40,3.0,3,0,79.0,0
50200,76632,Operations,region_2,Bachelor's,f,other,1,27,,1,0,63.0,0
8204,551,Procurement,region_2,Below Secondary,m,other,2,24,3.0,2,0,73.0,0
42962,36766,Finance,region_23,Bachelor's,m,other,1,26,4.0,3,0,58.0,0
17114,12888,Analytics,region_29,Bachelor's,m,other,1,36,4.0,7,0,85.0,0
37748,8213,Sales & Marketing,region_19,Bachelor's,m,other,1,36,4.0,5,0,42.0,0
33450,58147,Sales & Marketing,region_7,Master's & above,f,sourcing,1,34,5.0,3,0,48.0,0
1535,68303,Analytics,region_26,Bachelor's,m,sourcing,2,24,4.0,2,0,83.0,0
40644,52573,Operations,region_31,Bachelor's,m,sourcing,1,42,5.0,13,0,58.0,0
37002,24562,Sales & Marketing,region_11,Bachelor's,m,other,1,29,3.0,2,0,50.0,0
44712,64174,Sales & Marketing,region_19,Bachelor's,m,sourcing,1,29,4.0,5,0,51.0,0
37570,15390,Operations,region_22,Bachelor's,m,referred,1,31,3.0,6,0,54.0,0
20262,218,Technology,region_7,Bachelor's,m,sourcing,1,32,5.0,6,0,83.0,0
28931,22288,Sales & Marketing,region_2,Master's & above,m,sourcing,1,43,3.0,2,0,48.0,0
27507,20386,Sales & Marketing,region_29,Bachelor's,f,sourcing,1,27,1.0,3,0,48.0,0
41140,75113,Technology,region_13,Bachelor's,m,other,1,38,4.0,6,0,78.0,0
27080,54710,Operations,region_22,Bachelor's,m,sourcing,1,53,1.0,9,0,62.0,0
23216,20026,Procurement,region_2,Bachelor's,m,sourcing,1,30,5.0,3,0,68.0,0
20329,15834,HR,region_2,Master's & above,m,other,1,35,5.0,4,0,,0
2835,18765,Sales & Marketing,region_6,Bachelor's,f,sourcing,1,28,,1,0,53.0,0
14289,46388,Operations,region_22,Bachelor's,m,other,1,31,5.0,3,0,60.0,0
11361,65022,Procurement,region_2,Master's & above,f,sourcing,1,38,3.0,4,0,67.0,0
42042,60606,Technology,region_23,Master's & above,m,other,1,36,1.0,5,0,80.0,0
51238,40795,Operations,region_11,Bachelor's,m,other,1,28,,1,0,62.0,0
2742,10220,Operations,region_4,Bachelor's,m,sourcing,1,36,3.0,12,0,70.0,1
35216,27685,Finance,region_2,Bachelor's,m,other,2,29,2.0,5,0,57.0,0
50013,28895,Analytics,region_28,Bachelor's,m,other,1,34,3.0,4,0,87.0,0
13104,71844,Operations,region_4,Master's & above,m,other,1,33,5.0,6,0,63.0,0
23650,67281,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,54,2.0,13,0,46.0,0
53024,67375,Procurement,region_2,Master's & above,m,sourcing,5,43,4.0,11,0,71.0,0
22711,54467,Operations,region_8,Master's & above,m,sourcing,2,40,5.0,4,0,62.0,0
24512,4062,Procurement,region_23,Master's & above,m,other,1,44,3.0,15,0,68.0,0
41541,47702,Procurement,region_26,Master's & above,m,sourcing,2,36,4.0,3,0,72.0,0
33183,50777,Analytics,region_2,Bachelor's,m,sourcing,1,50,4.0,18,0,86.0,0
35104,20891,Operations,region_22,Bachelor's,m,referred,1,45,5.0,18,0,59.0,0
23141,56390,Analytics,region_7,Bachelor's,m,other,1,30,4.0,3,1,79.0,0
23007,11361,Legal,region_22,Bachelor's,m,other,3,29,5.0,4,0,59.0,0
7375,30503,Technology,region_33,Bachelor's,m,other,1,49,4.0,15,0,78.0,0
31454,25894,R&D,region_17,Master's & above,m,sourcing,1,29,,1,0,83.0,0
34218,15866,Operations,region_10,Master's & above,m,other,2,40,3.0,8,0,58.0,0
36717,64972,Procurement,region_23,Bachelor's,m,other,1,34,3.0,3,0,70.0,0
14790,13660,Sales & Marketing,region_16,Master's & above,m,other,1,33,5.0,3,0,51.0,0
45594,5688,Sales & Marketing,region_4,Master's & above,f,sourcing,1,39,4.0,12,0,50.0,0
10299,7186,Sales & Marketing,region_24,Bachelor's,m,sourcing,1,30,2.0,3,0,46.0,0
19181,48303,Sales & Marketing,region_2,Master's & above,m,other,3,38,3.0,9,0,50.0,0
43606,66048,Finance,region_2,Bachelor's,m,other,1,56,5.0,5,0,63.0,0
41990,48795,HR,region_31,Bachelor's,f,sourcing,1,26,5.0,5,0,50.0,0
24355,1966,Procurement,region_7,Master's & above,f,sourcing,1,40,3.0,10,0,69.0,0
28689,14382,Sales & Marketing,region_22,Bachelor's,f,other,3,28,4.0,5,0,54.0,0
24717,46310,Procurement,region_2,Master's & above,f,sourcing,1,36,1.0,3,0,70.0,0
16067,18477,Technology,region_14,Bachelor's,f,other,3,39,5.0,2,0,91.0,1
54377,32692,Technology,region_24,Master's & above,m,sourcing,1,32,2.0,5,0,79.0,0
16402,34506,Sales & Marketing,region_31,Bachelor's,m,sourcing,1,33,3.0,10,0,53.0,0
53071,40471,Technology,region_23,Bachelor's,f,other,1,34,3.0,7,0,78.0,0
42997,72901,Procurement,region_2,Bachelor's,f,other,1,33,3.0,4,0,71.0,0
37643,36092,Finance,region_31,Bachelor's,m,other,1,27,3.0,2,0,58.0,0
2421,39444,Technology,region_2,Master's & above,m,referred,2,42,5.0,12,0,81.0,0
32782,26370,Sales & Marketing,region_7,Bachelor's,m,other,1,36,1.0,3,0,48.0,0
40986,30287,Technology,region_31,Bachelor's,m,other,1,27,3.0,2,1,77.0,0
32915,42196,Sales & Marketing,region_11,Bachelor's,f,other,1,31,1.0,5,0,49.0,0
15391,58556,Procurement,region_2,Master's & above,f,other,1,33,2.0,6,0,74.0,0
8216,25828,Operations,region_2,Master's & above,f,sourcing,1,37,1.0,2,0,65.0,0
24002,3439,Sales & Marketing,region_2,,m,other,1,25,3.0,4,0,53.0,0
37367,75692,Finance,region_22,Bachelor's,f,other,1,28,3.0,2,0,62.0,0
21978,16146,Analytics,region_29,Bachelor's,m,other,2,29,3.0,4,0,85.0,0
41074,31254,Procurement,region_31,Bachelor's,m,other,1,34,2.0,10,0,68.0,0
34802,27632,Procurement,region_15,Bachelor's,f,other,1,30,3.0,4,0,70.0,0
45671,48780,R&D,region_7,Bachelor's,m,other,2,33,4.0,3,0,83.0,0
50145,800,Sales & Marketing,region_13,Bachelor's,m,other,1,36,2.0,3,0,52.0,0
28690,51238,Technology,region_2,Bachelor's,m,referred,1,33,5.0,4,0,85.0,0
34294,50924,Sales & Marketing,region_23,Bachelor's,f,sourcing,1,31,3.0,5,0,48.0,0
50524,75487,Technology,region_13,Bachelor's,m,sourcing,1,52,4.0,8,0,78.0,0
48860,35758,Sales & Marketing,region_2,Bachelor's,f,other,3,60,3.0,15,0,52.0,0
49989,77731,Sales & Marketing,region_13,Master's & above,m,other,1,54,3.0,5,0,50.0,0
4928,20573,Sales & Marketing,region_10,Master's & above,m,other,1,34,5.0,6,0,49.0,1
46717,49281,Operations,region_2,Bachelor's,f,other,1,57,3.0,5,0,,0
30773,36782,Legal,region_2,Below Secondary,m,sourcing,3,27,,1,0,58.0,0
38025,520,Operations,region_21,Master's & above,f,sourcing,1,34,5.0,6,0,59.0,0
37331,51216,Operations,region_13,Bachelor's,f,other,2,38,5.0,3,0,57.0,0
15460,14497,Sales & Marketing,region_21,Bachelor's,f,sourcing,1,30,3.0,6,0,52.0,0
19088,78294,Sales & Marketing,region_22,Bachelor's,m,sourcing,3,35,3.0,3,0,49.0,0
41283,66389,Finance,region_20,Bachelor's,f,sourcing,1,27,5.0,4,0,59.0,0
14206,16496,HR,region_2,Master's & above,f,other,1,40,4.0,10,0,47.0,0
2755,77736,Procurement,region_2,Bachelor's,m,other,3,26,,1,0,67.0,0
3725,55934,Sales & Marketing,region_4,Bachelor's,f,other,1,33,1.0,6,0,47.0,0
29058,72776,Analytics,region_26,Bachelor's,f,sourcing,1,26,,1,0,86.0,0
2133,40594,R&D,region_7,Bachelor's,m,sourcing,1,37,1.0,3,0,83.0,0
3130,42166,Sales & Marketing,region_22,Bachelor's,m,sourcing,1,38,4.0,2,0,51.0,0
10858,68670,Procurement,region_2,Master's & above,f,other,1,38,4.0,9,0,70.0,0
28215,48648,HR,region_19,Bachelor's,m,sourcing,1,26,,1,0,48.0,0
40985,29241,Sales & Marketing,region_20,Bachelor's,m,other,1,29,3.0,2,0,46.0,0
10986,67504,Sales & Marketing,region_22,Bachelor's,m,other,1,45,3.0,3,0,54.0,0
30149,38694,Sales & Marketing,region_12,Bachelor's,f,other,1,27,3.0,6,0,46.0,0
44594,23549,HR,region_2,Bachelor's,m,sourcing,1,22,,1,0,51.0,0
45298,44367,Sales & Marketing,region_13,Bachelor's,m,sourcing,1,24,1.0,2,0,48.0,0
20809,5268,Sales & Marketing,region_12,Bachelor's,f,other,1,31,4.0,4,0,46.0,0
36121,6336,Sales & Marketing,region_13,,m,other,1,24,3.0,3,0,54.0,0
6990,41663,Operations,region_31,Bachelor's,m,other,1,28,2.0,3,0,59.0,0
26876,21936,Sales & Marketing,region_1,Bachelor's,m,sourcing,1,36,1.0,9,0,47.0,0
15717,22482,HR,region_22,Master's & above,m,other,1,33,5.0,2,0,50.0,0
50997,78038,Sales & Marketing,region_13,Master's & above,m,other,1,33,1.0,2,0,50.0,0
7027,4919,Technology,region_14,Bachelor's,m,sourcing,1,31,3.0,7,0,83.0,0
3155,37480,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,45,4.0,12,0,44.0,0
13344,23263,Operations,region_22,Bachelor's,f,sourcing,1,40,4.0,5,0,56.0,0
52403,5518,Operations,region_22,Bachelor's,f,other,2,34,3.0,5,0,58.0,0
25329,18707,Analytics,region_2,Bachelor's,m,other,2,33,3.0,2,0,82.0,0
42338,69822,Sales & Marketing,region_20,Bachelor's,m,other,2,30,5.0,4,0,52.0,0
45795,76969,Finance,region_2,Below Secondary,m,sourcing,1,21,5.0,2,0,72.0,1
15781,25718,Procurement,region_7,Master's & above,m,other,1,32,3.0,5,0,73.0,0
21406,60330,Technology,region_7,Master's & above,m,other,2,32,3.0,5,0,78.0,0
12862,68988,Technology,region_22,Bachelor's,m,other,1,44,3.0,4,0,78.0,0
53264,71049,Sales & Marketing,region_27,Bachelor's,m,sourcing,2,34,3.0,2,0,51.0,0
41709,33560,Procurement,region_17,Bachelor's,m,other,2,32,5.0,7,0,69.0,0
34167,76751,HR,region_22,Bachelor's,m,sourcing,1,28,,1,0,51.0,0
19977,45568,Finance,region_22,Master's & above,m,other,3,34,5.0,3,0,59.0,0
6067,70899,Procurement,region_23,Bachelor's,m,other,1,28,,1,0,70.0,1
34611,29801,Technology,region_2,Master's & above,m,referred,1,42,3.0,14,0,80.0,0
47776,11844,Operations,region_23,Bachelor's,f,sourcing,1,37,4.0,8,0,62.0,0
13489,5504,HR,region_2,Master's & above,m,other,1,40,1.0,9,0,,0
36779,35023,Procurement,region_10,Bachelor's,m,sourcing,1,28,3.0,4,0,67.0,0
45065,65958,Sales & Marketing,region_6,Bachelor's,m,sourcing,1,33,1.0,4,0,52.0,0
27586,28204,Sales & Marketing,region_2,Bachelor's,f,sourcing,1,39,5.0,10,0,52.0,0
53646,71885,Operations,region_34,Bachelor's,m,sourcing,1,40,1.0,9,0,59.0,0
24928,20874,Operations,region_2,Bachelor's,f,sourcing,3,38,4.0,3,0,57.0,0
17531,55449,Sales & Marketing,region_2,Bachelor's,f,other,1,36,4.0,3,0,47.0,0
22637,8095,Sales & Marketing,region_7,Bachelor's,m,sourcing,1,48,2.0,18,0,48.0,0
47354,35419,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,36,3.0,4,0,49.0,0
54172,45071,Sales & Marketing,region_9,,m,other,1,34,2.0,5,0,47.0,0
11625,44206,Sales & Marketing,region_20,Bachelor's,m,other,1,28,3.0,3,0,47.0,0
4818,29380,Sales & Marketing,region_16,Bachelor's,m,other,1,29,4.0,4,0,50.0,0
5150,6927,Analytics,region_22,Bachelor's,m,sourcing,3,27,,1,0,86.0,1
5133,48449,Operations,region_6,Bachelor's,m,sourcing,1,35,3.0,7,0,57.0,0
30958,21745,Sales & Marketing,region_12,Bachelor's,m,other,1,33,1.0,7,0,49.0,0
40497,53882,Operations,region_7,Master's & above,f,other,1,45,3.0,3,0,63.0,0
25266,32380,Analytics,region_5,Master's & above,m,sourcing,1,34,3.0,6,0,85.0,0
11680,20478,HR,region_32,Master's & above,m,other,1,36,3.0,9,0,49.0,0
50456,11533,Finance,region_30,Bachelor's,m,sourcing,1,27,4.0,3,0,62.0,0
30268,27479,Finance,region_25,Bachelor's,m,other,3,29,,1,0,59.0,0
20045,50100,Sales & Marketing,region_13,Bachelor's,m,other,1,37,3.0,6,0,49.0,0
42838,72750,HR,region_24,Bachelor's,f,sourcing,1,28,1.0,6,0,49.0,0
14400,67728,Operations,region_8,Master's & above,f,other,1,37,5.0,9,0,59.0,1
26211,10412,Sales & Marketing,region_13,Bachelor's,f,sourcing,1,32,4.0,3,0,62.0,1
33832,11207,Finance,region_22,Bachelor's,m,sourcing,1,25,3.0,2,0,58.0,0
23853,27117,Procurement,region_25,Bachelor's,f,other,1,28,5.0,4,0,76.0,0
33268,69569,Procurement,region_11,Bachelor's,f,other,2,31,2.0,2,0,69.0,0
30109,58904,Technology,region_26,Bachelor's,f,sourcing,1,27,3.0,3,0,84.0,0
47808,7362,Analytics,region_26,Bachelor's,m,sourcing,1,36,3.0,9,0,87.0,0
5348,51567,Sales & Marketing,region_16,Bachelor's,m,sourcing,3,39,1.0,12,0,50.0,0
45252,37578,Sales & Marketing,region_6,Bachelor's,m,other,1,37,4.0,2,0,47.0,0
4384,61500,HR,region_32,Bachelor's,f,other,1,33,3.0,2,0,55.0,0
441,44678,Procurement,region_22,Bachelor's,m,other,3,24,3.0,2,0,63.0,0
42976,62465,Sales & Marketing,region_5,Master's & above,m,other,1,33,3.0,6,0,,0
38107,4879,Procurement,region_2,Master's & above,f,sourcing,2,45,3.0,3,0,70.0,0
47322,65768,Technology,region_26,Bachelor's,m,other,1,44,3.0,3,0,76.0,0
31065,43767,Operations,region_2,Bachelor's,f,sourcing,1,44,1.0,15,0,60.0,0
25931,69162,Technology,region_16,Bachelor's,m,other,1,37,4.0,8,0,75.0,0
23575,46471,Procurement,region_26,Bachelor's,m,other,1,42,3.0,11,0,66.0,0
22765,39643,Procurement,region_8,Bachelor's,m,other,1,33,5.0,8,0,68.0,0
35192,19242,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,29,2.0,5,0,47.0,0
44789,61964,Sales & Marketing,region_6,Bachelor's,f,sourcing,1,30,4.0,7,0,47.0,0
21815,71000,Technology,region_2,Below Secondary,m,sourcing,1,24,,1,0,81.0,1
27227,77543,Finance,region_2,Bachelor's,m,other,1,60,2.0,6,0,63.0,0
32617,34638,Sales & Marketing,region_15,Master's & above,m,sourcing,3,40,3.0,11,0,53.0,0
32007,66054,Operations,region_11,Bachelor's,m,sourcing,1,27,,1,0,56.0,0
36353,77744,Sales & Marketing,region_24,Bachelor's,m,other,1,32,5.0,5,0,51.0,1
45850,10980,Procurement,region_17,Master's & above,m,other,2,47,3.0,3,0,71.0,0
47814,1142,Sales & Marketing,region_22,Bachelor's,m,other,4,28,3.0,3,0,56.0,0
7330,65453,Sales & Marketing,region_22,Bachelor's,m,other,3,27,4.0,4,0,49.0,0
24582,13472,Procurement,region_11,Master's & above,m,other,1,39,3.0,9,0,69.0,0
27447,9330,Analytics,region_7,Bachelor's,m,sourcing,1,40,4.0,7,0,87.0,0
27897,72162,Operations,region_13,Bachelor's,f,other,1,37,4.0,4,0,62.0,0
48886,46988,Sales & Marketing,region_4,Master's & above,m,other,1,39,4.0,10,0,52.0,0
44464,59902,Legal,region_7,Bachelor's,m,sourcing,1,30,4.0,8,0,60.0,0
18644,51539,Operations,region_7,Bachelor's,m,sourcing,1,37,4.0,3,0,,0
5758,45491,Technology,region_2,Bachelor's,m,sourcing,1,25,,1,0,96.0,1
11832,51425,Sales & Marketing,region_6,Bachelor's,m,other,1,26,3.0,5,0,49.0,0
36548,1114,Sales & Marketing,region_2,Master's & above,m,other,2,35,3.0,8,0,44.0,0
48637,39369,Operations,region_2,Master's & above,m,sourcing,1,39,2.0,4,0,55.0,0
21671,50936,Sales & Marketing,region_7,,m,sourcing,1,36,2.0,7,0,,0
10339,26738,R&D,region_22,,m,sourcing,1,29,4.0,5,0,84.0,0
7997,36768,Procurement,region_31,Bachelor's,f,other,1,26,4.0,3,0,65.0,0
7924,16934,Operations,region_9,Bachelor's,m,sourcing,1,34,4.0,4,0,57.0,0
20471,20711,Operations,region_31,Bachelor's,m,sourcing,1,27,4.0,4,0,63.0,0
42512,7911,Analytics,region_15,Bachelor's,m,other,2,31,3.0,3,0,91.0,0
53929,40425,Finance,region_31,Bachelor's,m,other,1,24,,1,0,58.0,0
7508,59403,Sales & Marketing,region_16,Bachelor's,f,other,1,26,4.0,3,0,46.0,0
16796,20918,Technology,region_26,Bachelor's,f,sourcing,2,26,5.0,3,0,78.0,0
45372,256,Operations,region_16,Master's & above,m,sourcing,1,34,3.0,6,0,57.0,0
4472,43321,Analytics,region_22,,f,sourcing,1,26,3.0,3,0,80.0,0
43514,4812,Sales & Marketing,region_11,Bachelor's,m,other,2,28,1.0,2,0,48.0,0
8570,58098,Procurement,region_13,Master's & above,m,sourcing,2,33,5.0,3,0,69.0,0
28174,55309,Procurement,region_2,Bachelor's,m,other,1,43,5.0,12,0,72.0,0
19876,1130,Sales & Marketing,region_16,Bachelor's,f,sourcing,1,40,3.0,9,0,48.0,0
12994,75669,Sales & Marketing,region_15,Bachelor's,m,sourcing,1,31,3.0,2,0,46.0,0
41757,18417,Procurement,region_2,Bachelor's,m,sourcing,2,36,4.0,9,0,71.0,0
23112,32619,Sales & Marketing,region_31,Master's & above,m,sourcing,1,38,3.0,7,0,44.0,0
49295,12035,Sales & Marketing,region_2,Master's & above,m,other,1,55,3.0,25,0,51.0,0
53077,62404,Finance,region_13,Bachelor's,m,sourcing,2,26,5.0,4,0,60.0,0
11923,47906,Procurement,region_2,Below Secondary,m,sourcing,1,21,5.0,2,0,63.0,0
27267,38675,Analytics,region_11,Bachelor's,f,sourcing,1,29,5.0,2,0,82.0,0
29268,65656,Sales & Marketing,region_22,Bachelor's,m,sourcing,2,28,4.0,4,0,50.0,0
22396,55981,Finance,region_2,Bachelor's,m,sourcing,1,36,3.0,4,0,,0
22915,42694,Procurement,region_26,Bachelor's,f,sourcing,1,29,3.0,2,0,76.0,0
39172,76728,Sales & Marketing,region_1,Bachelor's,m,sourcing,2,30,5.0,3,0,,0
5185,32686,Procurement,region_9,Bachelor's,m,other,5,28,3.0,4,0,71.0,0
18376,56512,Sales & Marketing,region_15,Bachelor's,f,other,1,27,5.0,5,0,54.0,0
16516,56462,Sales & Marketing,region_22,Bachelor's,m,other,1,30,3.0,5,0,64.0,1
5990,47801,Operations,region_15,Bachelor's,m,sourcing,1,37,1.0,9,0,63.0,0
45327,72983,Operations,region_32,Bachelor's,m,other,1,38,3.0,12,0,59.0,0
39328,41570,Sales & Marketing,region_20,Bachelor's,m,other,2,30,1.0,4,0,49.0,0
42727,10149,Finance,region_27,Bachelor's,m,sourcing,1,25,4.0,2,0,60.0,0
13153,21707,Technology,region_15,Bachelor's,f,other,1,33,2.0,3,0,82.0,0
45358,19140,Analytics,region_22,Bachelor's,m,other,2,32,5.0,7,0,86.0,0
41350,40857,Technology,region_22,Bachelor's,m,sourcing,1,27,5.0,4,0,85.0,1
26822,55517,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,43,4.0,6,0,64.0,1
29080,51480,Procurement,region_7,Bachelor's,m,other,1,33,2.0,7,0,76.0,0
23959,72465,Procurement,region_2,Master's & above,m,other,2,50,3.0,5,0,73.0,0
18253,44888,Sales & Marketing,region_15,Bachelor's,m,sourcing,1,32,2.0,5,0,48.0,0
52451,73409,Procurement,region_2,Master's & above,m,sourcing,1,40,4.0,10,0,69.0,0
53602,73483,Procurement,region_2,Master's & above,m,sourcing,1,41,3.0,16,0,73.0,0
20521,64938,HR,region_2,Bachelor's,f,other,1,54,3.0,12,0,49.0,0
9537,50563,Procurement,region_13,Bachelor's,m,other,1,42,5.0,15,0,82.0,1
8879,38152,Procurement,region_2,Bachelor's,f,sourcing,1,26,5.0,4,0,70.0,1
12621,60661,Sales & Marketing,region_16,Bachelor's,m,sourcing,4,40,3.0,4,0,53.0,0
21504,5704,HR,region_29,Master's & above,m,sourcing,1,34,3.0,9,0,,0
16105,47791,Analytics,region_22,Bachelor's,m,sourcing,2,29,,1,0,84.0,1
16468,15189,Sales & Marketing,region_2,Bachelor's,m,other,1,43,4.0,6,0,47.0,0
34750,48957,Operations,region_2,Bachelor's,m,sourcing,1,53,5.0,14,0,63.0,1
15297,35620,Procurement,region_24,Bachelor's,m,other,1,30,2.0,10,0,66.0,0
34271,48821,Operations,region_7,Bachelor's,m,other,2,33,5.0,7,0,59.0,0
7938,7829,Sales & Marketing,region_13,Bachelor's,m,sourcing,1,34,1.0,3,0,49.0,0
54476,69720,Procurement,region_7,Bachelor's,f,sourcing,1,43,3.0,12,0,70.0,0
49565,54815,Operations,region_31,Bachelor's,m,sourcing,1,27,3.0,4,0,56.0,0
46513,70626,Sales & Marketing,region_2,,m,other,3,24,3.0,3,0,47.0,0
6770,35400,Sales & Marketing,region_8,Bachelor's,m,other,1,32,5.0,2,0,49.0,0
14277,72212,Technology,region_2,Bachelor's,f,referred,1,49,4.0,6,0,79.0,0
48672,2905,Procurement,region_2,Bachelor's,m,other,3,54,3.0,15,0,70.0,0
43834,28038,Operations,region_2,Bachelor's,m,sourcing,1,35,1.0,6,0,57.0,0
28897,15879,R&D,region_2,Bachelor's,m,sourcing,1,40,1.0,7,0,84.0,0
41289,54054,Technology,region_2,Master's & above,m,sourcing,1,40,3.0,3,0,79.0,0
34211,46763,HR,region_2,Master's & above,f,referred,1,37,4.0,10,0,49.0,0
38527,54522,Analytics,region_25,Bachelor's,m,other,2,28,5.0,5,0,85.0,0
51798,6684,Sales & Marketing,region_7,Bachelor's,m,sourcing,1,32,1.0,10,0,52.0,0
33581,4953,HR,region_32,Bachelor's,f,other,1,33,5.0,3,0,46.0,0
20997,44921,Operations,region_29,Bachelor's,m,sourcing,2,41,2.0,9,0,60.0,0
51914,27783,Operations,region_15,Master's & above,m,other,2,51,2.0,13,0,58.0,0
46499,67889,Sales & Marketing,region_15,Bachelor's,m,other,3,27,3.0,1,0,51.0,0
51075,57460,Operations,region_27,Below Secondary,f,sourcing,1,23,3.0,2,0,55.0,0
183,34306,Procurement,region_13,Bachelor's,f,other,1,31,5.0,5,0,72.0,0
26258,29345,Analytics,region_28,Bachelor's,m,sourcing,2,31,3.0,5,0,84.0,1
45453,16354,Sales & Marketing,region_22,Bachelor's,m,referred,1,26,5.0,5,0,50.0,0
5301,69212,Sales & Marketing,region_26,Bachelor's,f,other,1,36,1.0,7,0,50.0,0
12362,29020,Sales & Marketing,region_9,Bachelor's,m,sourcing,1,30,4.0,6,0,47.0,0
8333,11712,Operations,region_2,Bachelor's,m,other,1,35,5.0,6,0,,0
17333,32848,Sales & Marketing,region_11,Bachelor's,f,other,1,34,1.0,4,0,47.0,0
36603,32374,Operations,region_2,Bachelor's,f,other,1,53,3.0,2,0,60.0,0
37866,34792,Sales & Marketing,region_26,Master's & above,m,sourcing,1,38,4.0,2,0,49.0,0
46091,72621,HR,region_2,Below Secondary,f,other,1,25,1.0,2,0,55.0,0
34420,50789,Sales & Marketing,region_22,Bachelor's,m,referred,1,28,4.0,3,0,50.0,0
26682,74738,Sales & Marketing,region_22,Bachelor's,m,other,1,36,2.0,2,0,54.0,0
24746,66398,Procurement,region_31,Bachelor's,m,sourcing,1,28,2.0,2,0,72.0,0
44193,31646,Sales & Marketing,region_22,Master's & above,m,sourcing,4,33,2.0,9,0,49.0,0
27436,75546,Operations,region_31,Bachelor's,f,sourcing,1,33,1.0,9,0,56.0,0
27727,51179,Sales & Marketing,region_4,Master's & above,m,sourcing,1,34,5.0,3,0,63.0,1
15269,12405,Legal,region_34,Bachelor's,m,sourcing,1,29,,1,0,,0
39048,5913,Analytics,region_7,Bachelor's,m,other,1,31,3.0,8,0,88.0,1
40346,43618,Operations,region_2,Bachelor's,f,sourcing,1,40,5.0,5,0,,0
20709,42409,Finance,region_2,Bachelor's,m,other,1,52,5.0,7,0,57.0,0
13909,2031,Sales & Marketing,region_6,Bachelor's,f,sourcing,2,31,1.0,5,0,51.0,0
2544,12783,Technology,region_13,Master's & above,m,other,2,37,2.0,8,0,82.0,0
22562,33837,Operations,region_32,Bachelor's,m,other,2,28,3.0,5,0,56.0,0
17462,20899,Technology,region_2,Bachelor's,f,other,1,26,1.0,1,0,77.0,0
25443,31581,Sales & Marketing,region_19,Master's & above,f,sourcing,1,36,1.0,4,0,49.0,0
14197,73192,Finance,region_15,Bachelor's,m,other,1,28,,1,0,60.0,1
40869,27626,Analytics,region_2,Bachelor's,m,sourcing,1,29,5.0,4,0,86.0,0
10235,10750,Analytics,region_23,Bachelor's,m,other,1,33,3.0,3,0,81.0,0
5875,34848,Technology,region_2,Below Secondary,m,other,1,20,1.0,2,0,74.0,0
30786,6869,Procurement,region_7,Master's & above,m,other,1,42,4.0,5,0,69.0,0
3297,60646,HR,region_7,Bachelor's,m,sourcing,1,30,3.0,2,0,51.0,0
54053,39589,Sales & Marketing,region_15,Bachelor's,m,other,1,37,3.0,5,0,,0
46364,10867,Sales & Marketing,region_2,,m,sourcing,4,24,3.0,3,0,48.0,0
43,17423,Sales & Marketing,region_2,,m,other,3,24,2.0,2,0,48.0,0
47756,8682,Operations,region_2,Master's & above,f,other,1,37,2.0,10,0,,0
26867,71407,Operations,region_15,Master's & above,f,other,1,34,3.0,3,0,65.0,1
35011,20506,Operations,region_7,Bachelor's,f,sourcing,2,33,4.0,2,0,,0
45585,35932,Analytics,region_31,Master's & above,m,sourcing,1,32,4.0,7,0,79.0,0
12492,61010,Analytics,region_2,,m,sourcing,1,32,1.0,6,0,83.0,0
2980,14799,Operations,region_25,Bachelor's,f,sourcing,1,27,3.0,2,0,57.0,0
