,department,region,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,awards_won,avg_training_score,is_promoted,age_viz,age_rank,avg_training_score_viz,rank_avg_training_score
4257,3,7,2,1,2,1,32,4,6,0,83,0,31-40,4,above 80,6
4258,8,22,2,2,1,1,29,3,4,0,49,1,21-30,3,10-20,1
4259,2,12,2,1,2,1,28,3,1,0,62,0,21-30,3,61-70,4
4260,3,5,2,1,3,1,24,3,2,0,83,0,21-30,3,above 80,6
4261,2,15,2,1,3,1,41,4,6,0,52,0,41-50,5,21-30,2
4262,7,2,2,1,3,1,35,5,2,0,62,0,31-40,4,61-70,4
4263,1,15,2,1,2,1,39,3,10,0,46,0,31-40,4,10-20,1
4264,1,28,3,1,3,1,35,2,3,0,46,1,31-40,4,10-20,1
4265,4,29,2,1,2,1,28,3,1,0,82,0,21-30,3,above 80,6
4266,8,2,3,1,2,1,50,5,6,0,49,0,41-50,5,10-20,1
4267,1,2,2,1,2,2,49,3,7,0,50,0,41-50,5,10-20,1
4268,2,7,3,1,3,1,56,4,23,0,57,0,51-60,6,21-30,2
4269,1,15,2,1,2,1,30,1,7,0,48,0,21-30,3,10-20,1
4270,2,15,2,1,2,1,37,3,11,0,62,0,31-40,4,61-70,4
4271,2,13,2,1,3,1,30,5,3,0,91,1,21-30,3,above 80,6
4272,4,2,2,2,2,1,32,1,5,0,87,0,31-40,4,above 80,6
4273,1,13,2,1,3,1,20,3,1,0,48,0,10-20,2,10-20,1
4274,8,2,2,1,3,1,44,3,15,0,48,0,41-50,5,10-20,1
4275,3,26,1,1,3,1,25,3,1,0,97,1,21-30,3,above 80,6
4276,3,17,2,1,3,1,34,3,9,0,83,0,31-40,4,above 80,6
4277,3,25,2,1,3,3,29,3,7,0,77,0,21-30,3,71-80,5
4278,1,8,2,1,3,1,33,2,4,0,48,0,31-40,4,10-20,1
4279,7,2,2,1,3,2,56,3,14,0,60,0,51-60,6,21-30,2
4280,8,28,2,1,3,1,34,2,5,0,48,0,31-40,4,10-20,1
4281,1,26,2,1,2,1,36,1,7,0,52,0,31-40,4,21-30,2
4282,2,2,3,2,3,1,34,4,9,0,63,0,31-40,4,61-70,4
4283,6,2,2,2,3,1,39,5,11,0,69,0,31-40,4,61-70,4
4284,6,15,3,2,2,1,48,5,9,0,72,1,41-50,5,71-80,5
4285,3,5,2,1,2,1,28,3,1,0,76,0,21-30,3,71-80,5
4286,4,2,2,1,2,1,51,3,8,0,85,0,51-60,6,above 80,6
4287,1,13,2,1,3,1,24,1,3,0,54,0,21-30,3,21-30,2
4288,3,22,2,1,2,1,27,4,5,0,82,0,21-30,3,above 80,6
4289,2,22,2,1,2,1,28,5,3,0,59,0,21-30,3,21-30,2
4290,2,7,3,2,2,1,34,5,4,0,96,1,31-40,4,above 80,6
4291,2,1,2,1,2,1,27,3,1,0,58,0,21-30,3,21-30,2
4292,4,22,2,1,2,2,28,4,5,0,85,0,21-30,3,above 80,6
4293,4,2,2,2,2,2,31,5,5,0,86,0,31-40,4,above 80,6
4294,6,2,2,2,2,1,25,5,2,0,72,0,21-30,3,71-80,5
4295,6,2,2,2,2,2,47,5,6,0,66,0,41-50,5,61-70,4
4296,2,2,2,1,3,1,54,3,26,0,59,0,51-60,6,21-30,2
4297,7,2,2,1,3,2,33,5,5,0,68,1,31-40,4,61-70,4
4298,1,20,2,1,3,1,28,3,1,0,53,0,21-30,3,21-30,2
4299,1,7,2,1,3,1,27,4,3,0,52,1,21-30,3,21-30,2
4300,3,7,2,1,3,1,33,3,7,0,77,0,31-40,4,71-80,5
4301,1,13,3,1,2,1,32,4,4,0,51,1,31-40,4,21-30,2
4302,1,2,2,1,3,1,38,3,9,0,50,0,31-40,4,10-20,1
4303,1,7,3,2,3,1,44,1,17,0,52,0,41-50,5,21-30,2
4304,2,16,3,2,2,1,39,4,5,0,60,0,31-40,4,21-30,2
4305,3,26,3,1,2,1,38,3,4,0,82,0,31-40,4,above 80,6
4306,6,31,2,1,3,1,29,5,7,0,72,0,21-30,3,71-80,5
4307,3,2,2,1,1,1,37,4,8,0,81,0,31-40,4,above 80,6
4308,6,2,2,1,2,1,39,1,11,0,67,0,31-40,4,61-70,4
4309,6,26,2,2,3,1,25,3,1,0,69,0,21-30,3,61-70,4
4310,1,22,3,1,3,1,47,1,2,0,49,0,41-50,5,10-20,1
4311,4,19,2,1,3,2,35,4,10,0,82,0,31-40,4,above 80,6
4312,2,15,2,2,2,1,34,3,2,0,55,0,31-40,4,21-30,2
4313,1,15,2,1,3,3,38,4,9,0,50,0,31-40,4,10-20,1
4314,3,20,2,1,2,1,27,3,1,0,79,0,21-30,3,71-80,5
4315,8,7,3,1,2,1,36,3,8,0,49,0,31-40,4,10-20,1
4316,1,13,3,2,2,1,33,3,9,0,60,0,31-40,4,above 80,6
4317,1,26,2,1,3,1,34,5,5,0,50,0,31-40,4,10-20,1
4318,2,22,2,1,3,1,27,5,5,0,60,0,21-30,3,21-30,2
4319,1,16,3,2,3,1,36,2,9,1,52,0,31-40,4,21-30,2
4320,4,29,2,1,2,1,33,5,6,0,82,0,31-40,4,above 80,6
4321,4,28,3,1,2,2,34,3,3,0,82,1,31-40,4,above 80,6
4322,6,2,1,2,3,1,26,5,3,0,69,0,21-30,3,61-70,4
4323,7,7,2,1,3,1,31,2,9,0,59,0,31-40,4,21-30,2
4324,7,2,2,1,3,1,32,1,4,0,65,1,31-40,4,61-70,4
4325,4,26,2,2,2,1,29,1,3,0,85,0,21-30,3,above 80,6
4326,2,32,2,2,2,1,33,3,6,0,65,0,31-40,4,61-70,4
4327,2,15,2,1,2,1,44,3,6,0,58,0,41-50,5,21-30,2
4328,9,2,2,1,3,1,30,5,1,0,56,1,21-30,3,21-30,2
4329,1,13,2,2,3,1,30,5,3,0,53,0,21-30,3,21-30,2
4330,8,23,3,2,3,1,38,2,6,0,53,0,31-40,4,21-30,2
4331,9,22,2,2,2,1,31,3,4,0,60,0,31-40,4,above 80,6
4332,1,15,2,1,3,1,32,2,8,0,53,0,31-40,4,21-30,2
4333,1,23,3,1,2,3,34,3,4,0,53,0,31-40,4,21-30,2
4334,3,26,2,2,3,1,39,4,7,0,77,0,31-40,4,71-80,5
4335,1,31,2,2,2,1,30,1,4,0,48,0,21-30,3,10-20,1
4336,1,22,2,1,1,1,27,1,5,0,50,0,21-30,3,10-20,1
4337,2,2,2,1,3,1,23,3,1,0,60,0,21-30,3,above 80,6
4338,1,2,2,1,1,1,37,5,7,0,49,0,31-40,4,10-20,1
4339,1,25,2,1,3,1,28,3,2,0,51,0,21-30,3,21-30,2
4340,3,2,2,1,2,1,28,4,2,0,80,0,21-30,3,71-80,5
4341,2,10,2,1,2,1,37,3,10,0,57,0,31-40,4,21-30,2
4342,4,13,2,1,3,1,29,5,6,0,82,0,21-30,3,above 80,6
4343,2,29,2,1,3,1,31,3,7,0,59,0,31-40,4,21-30,2
4344,2,15,3,1,3,1,39,4,3,0,60,0,31-40,4,21-30,2
4345,1,22,3,1,2,1,44,5,12,0,48,0,41-50,5,10-20,1
4346,4,11,3,1,2,1,39,3,9,0,88,0,31-40,4,above 80,6
4347,2,3,2,2,3,1,42,2,6,0,58,0,41-50,5,21-30,2
4348,4,25,2,1,3,2,28,5,3,0,88,1,21-30,3,above 80,6
4349,2,7,2,2,2,1,41,3,11,0,65,0,41-50,5,61-70,4
4350,4,22,3,1,3,3,34,5,4,0,86,0,31-40,4,above 80,6
4351,4,22,2,1,2,3,29,2,5,0,87,0,21-30,3,above 80,6
4352,6,27,2,1,2,2,29,1,2,0,71,0,21-30,3,71-80,5
4353,1,2,2,1,3,1,35,5,10,0,50,0,31-40,4,10-20,1
4354,1,27,3,1,2,1,38,1,7,1,49,0,31-40,4,10-20,1
4355,6,31,2,1,3,1,38,4,2,0,70,0,31-40,4,61-70,4
4356,1,14,2,1,2,1,36,5,7,0,49,0,31-40,4,10-20,1
4357,2,7,2,2,3,2,33,5,4,0,60,0,31-40,4,21-30,2
4358,3,2,2,1,1,1,40,4,14,0,78,0,31-40,4,71-80,5
4359,8,7,3,2,2,1,35,5,3,0,48,0,31-40,4,10-20,1
4360,6,30,2,2,3,1,33,1,2,0,72,0,31-40,4,71-80,5
4361,8,22,3,1,3,2,33,4,5,0,50,0,31-40,4,10-20,1
4362,1,13,2,1,2,2,31,1,4,0,47,0,31-40,4,10-20,1
4363,2,21,2,1,2,1,34,3,5,0,60,0,31-40,4,above 80,6
4364,3,24,2,1,3,1,29,3,6,0,77,0,21-30,3,71-80,5
4365,3,7,3,1,3,2,32,2,4,0,80,0,31-40,4,71-80,5
4366,1,5,2,1,2,1,31,3,6,0,48,0,31-40,4,10-20,1
4367,1,15,3,2,2,1,34,1,7,0,60,0,31-40,4,above 80,6
4368,3,2,2,2,1,1,33,3,6,0,83,0,31-40,4,above 80,6
4369,1,2,3,2,2,1,36,3,8,0,49,0,31-40,4,10-20,1
4370,1,11,2,1,3,1,30,4,7,0,54,0,21-30,3,21-30,2
4371,3,25,3,1,2,1,36,4,10,0,82,0,31-40,4,above 80,6
4372,7,15,2,1,2,1,34,2,7,0,60,0,31-40,4,21-30,2
4373,1,25,3,1,2,1,36,5,4,0,60,0,31-40,4,above 80,6
4374,8,17,2,1,2,1,27,3,4,0,57,0,21-30,3,21-30,2
4375,2,2,2,2,3,1,41,3,13,0,63,0,41-50,5,61-70,4
4376,1,28,2,1,2,1,44,2,13,0,47,0,41-50,5,10-20,1
4377,1,19,2,1,2,1,34,3,9,0,51,0,31-40,4,21-30,2
4378,1,1,3,1,2,1,33,3,7,0,59,1,31-40,4,21-30,2
4379,6,13,2,1,3,1,33,1,6,0,67,0,31-40,4,61-70,4
4380,1,11,2,1,3,1,32,5,5,0,52,0,31-40,4,21-30,2
4381,8,2,2,1,2,1,45,5,5,0,49,0,41-50,5,10-20,1
4382,6,23,2,1,2,1,35,1,8,0,74,0,31-40,4,71-80,5
4383,3,20,2,1,2,1,28,4,4,1,90,1,21-30,3,above 80,6
4384,8,32,2,2,3,1,33,3,2,0,55,0,31-40,4,21-30,2
4385,6,31,2,1,3,2,27,5,2,0,71,0,21-30,3,71-80,5
4386,1,7,3,1,3,1,31,4,7,0,52,0,31-40,4,21-30,2
4387,1,12,2,1,3,1,28,3,1,0,54,0,21-30,3,21-30,2
4388,1,7,3,2,2,1,35,1,7,0,52,0,31-40,4,21-30,2
4389,8,2,2,2,3,1,28,3,1,0,51,0,21-30,3,21-30,2
4390,3,22,2,1,3,1,39,1,3,0,81,0,31-40,4,above 80,6
4391,9,22,2,1,3,1,30,5,2,0,57,0,21-30,3,21-30,2
4392,8,4,3,2,3,1,32,3,6,0,53,0,31-40,4,21-30,2
4393,2,31,2,2,2,1,36,3,8,0,60,0,31-40,4,above 80,6
4394,3,28,3,1,3,2,34,4,6,0,80,0,31-40,4,71-80,5
4395,4,2,3,1,2,1,52,3,23,0,90,0,51-60,6,above 80,6
4396,2,22,3,2,3,3,32,3,4,0,59,1,31-40,4,21-30,2
4397,5,7,3,1,3,2,36,5,4,0,82,0,31-40,4,above 80,6
4398,1,27,2,1,3,1,31,3,1,0,53,0,31-40,4,21-30,2
4399,2,13,3,2,2,2,35,3,7,0,60,0,31-40,4,21-30,2
4400,2,2,2,1,3,1,59,4,13,0,60,0,51-60,6,above 80,6
4401,1,28,2,1,3,5,33,1,5,0,51,0,31-40,4,21-30,2
4402,1,34,2,1,3,1,26,1,2,0,60,0,21-30,3,above 80,6
4403,1,26,2,2,3,1,30,3,3,0,51,0,21-30,3,21-30,2
4404,4,11,2,1,3,1,29,5,7,0,85,0,21-30,3,above 80,6
4405,4,5,3,1,2,2,39,5,6,0,86,0,31-40,4,above 80,6
4406,1,1,3,2,2,1,33,5,5,0,60,1,31-40,4,21-30,2
4407,2,16,2,1,2,1,42,4,11,0,64,0,41-50,5,61-70,4
4408,1,25,3,1,2,1,40,1,8,0,48,0,31-40,4,10-20,1
4409,7,7,2,1,2,1,35,2,7,0,60,0,31-40,4,21-30,2
4410,2,13,3,2,2,2,35,5,2,0,56,1,31-40,4,21-30,2
4411,6,15,2,2,2,1,32,3,4,0,69,0,31-40,4,61-70,4
4412,1,2,2,1,3,2,25,3,2,0,53,0,21-30,3,21-30,2
4413,8,28,2,2,2,1,34,3,4,0,49,0,31-40,4,10-20,1
4414,4,7,2,1,3,1,31,3,6,0,82,0,31-40,4,above 80,6
4415,1,12,2,1,3,1,28,3,4,0,48,0,21-30,3,10-20,1
4416,4,11,2,1,3,1,27,3,5,0,83,0,21-30,3,above 80,6
4417,3,13,2,2,2,3,29,3,1,0,82,0,21-30,3,above 80,6
4418,1,7,2,1,3,1,33,5,7,0,48,0,31-40,4,10-20,1
4419,9,11,2,1,3,1,32,5,1,0,57,0,31-40,4,21-30,2
4420,1,31,2,1,2,1,44,3,17,0,50,0,41-50,5,10-20,1
4421,6,16,2,1,3,1,33,5,5,0,70,0,31-40,4,61-70,4
4422,2,2,3,1,2,2,40,5,10,0,60,0,31-40,4,21-30,2
4423,1,12,2,1,3,4,27,2,5,0,47,0,21-30,3,10-20,1
4424,4,7,3,1,3,2,46,3,7,0,86,0,41-50,5,above 80,6
4425,3,2,2,2,2,1,31,3,3,0,78,0,31-40,4,71-80,5
4426,5,22,2,1,3,1,29,3,4,0,82,0,21-30,3,above 80,6
4427,2,12,2,2,3,1,31,3,4,0,57,0,31-40,4,21-30,2
4428,1,2,3,1,3,1,43,4,13,0,62,1,41-50,5,61-70,4
4429,4,31,2,1,2,1,28,3,5,0,86,0,21-30,3,above 80,6
4430,5,2,2,1,2,2,34,5,8,0,84,0,31-40,4,above 80,6
4431,1,13,2,2,2,1,32,5,4,0,52,0,31-40,4,21-30,2
4432,4,19,2,1,2,1,37,3,4,0,88,0,31-40,4,above 80,6
4433,1,2,2,1,3,1,54,2,4,0,50,0,51-60,6,10-20,1
4434,3,2,2,2,2,2,23,4,1,0,81,0,21-30,3,above 80,6
4435,6,2,2,1,2,1,54,5,22,0,70,0,51-60,6,61-70,4
4436,1,7,3,1,2,1,55,3,7,0,51,0,51-60,6,21-30,2
4437,4,25,2,1,3,1,29,3,3,0,85,0,21-30,3,above 80,6
4438,1,29,2,1,2,1,32,3,6,0,50,0,31-40,4,10-20,1
4439,2,2,2,2,3,1,35,4,10,0,62,0,31-40,4,61-70,4
4440,2,22,2,2,3,1,26,2,2,0,55,0,21-30,3,21-30,2
4441,4,22,2,1,3,2,28,5,2,0,79,1,21-30,3,71-80,5
4442,1,27,2,1,3,1,35,3,3,0,58,1,31-40,4,21-30,2
4443,2,7,2,2,2,1,44,5,7,0,60,0,41-50,5,above 80,6
4444,1,15,2,1,3,2,30,2,3,0,47,0,21-30,3,10-20,1
4445,1,2,2,1,1,1,37,5,2,0,50,0,31-40,4,10-20,1
4446,3,2,2,2,3,1,48,5,10,0,80,1,41-50,5,71-80,5
4447,9,2,3,1,2,1,60,5,12,0,63,1,51-60,6,61-70,4
4448,7,2,2,1,2,2,24,3,2,0,60,0,21-30,3,21-30,2
4449,2,1,2,1,3,1,32,3,4,0,59,0,31-40,4,21-30,2
4450,1,2,2,1,3,1,58,2,16,0,51,0,51-60,6,21-30,2
4451,1,24,2,2,2,1,29,3,4,0,51,0,21-30,3,21-30,2
4452,4,26,2,1,3,1,33,5,8,0,88,0,31-40,4,above 80,6
4453,1,13,2,1,3,1,30,3,4,0,48,0,21-30,3,10-20,1
4454,7,19,2,2,2,1,36,5,7,0,59,0,31-40,4,21-30,2
4455,1,22,2,1,3,1,24,1,5,0,48,0,21-30,3,10-20,1
4456,1,2,2,2,3,2,45,5,15,0,53,0,41-50,5,21-30,2
4457,1,7,2,1,2,2,44,4,4,0,46,0,41-50,5,10-20,1
4458,1,31,2,1,3,2,33,4,5,0,50,0,31-40,4,10-20,1
4459,1,16,2,1,1,1,31,5,6,0,51,0,31-40,4,21-30,2
4460,2,2,3,1,2,1,43,5,7,0,54,0,41-50,5,21-30,2
4461,2,26,2,1,3,1,27,4,2,0,57,0,21-30,3,21-30,2
4462,4,7,3,2,3,1,41,3,12,0,82,0,41-50,5,above 80,6
4463,2,2,3,2,3,1,55,5,8,0,57,0,51-60,6,21-30,2
4464,1,2,2,1,2,1,33,3,7,0,50,0,31-40,4,10-20,1
4465,2,13,2,1,2,3,32,3,6,0,60,0,31-40,4,21-30,2
4466,1,28,2,1,2,1,24,3,1,0,52,0,21-30,3,21-30,2
4467,3,26,2,1,3,1,29,4,5,0,80,0,21-30,3,71-80,5
4468,8,7,2,1,3,1,45,3,14,0,57,0,41-50,5,21-30,2
4469,7,30,2,1,3,1,26,2,4,0,59,0,21-30,3,21-30,2
4470,1,2,2,1,3,1,26,5,4,1,58,1,21-30,3,21-30,2
4471,2,2,2,1,2,1,38,3,10,0,62,0,31-40,4,61-70,4
4472,4,22,2,2,2,1,26,3,3,0,80,0,21-30,3,71-80,5
4473,3,27,2,1,3,1,26,4,4,0,81,0,21-30,3,above 80,6
4474,2,32,2,1,2,2,32,5,9,0,63,0,31-40,4,61-70,4
4475,3,2,3,2,3,1,58,3,17,0,80,0,51-60,6,71-80,5
4476,2,6,2,1,3,1,34,3,5,0,60,0,31-40,4,21-30,2
4477,3,13,2,2,3,1,29,1,2,0,78,0,21-30,3,71-80,5
4478,2,6,2,1,2,1,26,1,2,0,60,0,21-30,3,21-30,2
4479,1,2,2,1,2,2,33,1,6,0,47,0,31-40,4,10-20,1
4480,1,13,2,1,3,2,26,2,3,0,46,0,21-30,3,10-20,1
4481,2,19,2,1,2,1,43,5,3,0,60,0,41-50,5,above 80,6
4482,1,9,2,1,2,1,31,4,8,0,50,0,31-40,4,10-20,1
4483,2,2,3,1,3,1,35,4,2,0,63,0,31-40,4,61-70,4
4484,2,13,2,2,2,1,27,5,5,0,59,0,21-30,3,21-30,2
4485,1,15,3,2,3,1,36,1,5,0,49,0,31-40,4,10-20,1
4486,1,2,2,1,3,1,52,2,23,0,48,0,51-60,6,10-20,1
4487,1,7,3,1,3,1,38,5,7,0,48,1,31-40,4,10-20,1
4488,3,26,3,1,3,1,41,4,4,0,78,0,41-50,5,71-80,5
4489,6,2,3,1,3,1,60,3,15,0,67,0,51-60,6,61-70,4
4490,6,28,3,2,2,3,37,3,6,0,73,0,31-40,4,71-80,5
4491,1,28,3,1,3,1,34,4,7,0,49,0,31-40,4,10-20,1
4492,2,13,2,2,3,1,27,3,1,0,59,0,21-30,3,21-30,2
4493,7,20,2,1,2,1,33,5,5,1,97,1,31-40,4,above 80,6
4494,3,7,2,2,2,1,32,1,8,0,80,0,31-40,4,71-80,5
4495,2,2,2,1,2,1,40,5,11,0,60,1,31-40,4,21-30,2
4496,2,8,3,2,3,1,38,3,3,0,57,0,31-40,4,21-30,2
4497,8,5,2,1,2,1,33,3,8,0,52,0,31-40,4,21-30,2
4498,3,13,2,1,3,1,38,3,7,0,81,0,31-40,4,above 80,6
4499,3,12,2,2,3,2,26,3,1,0,78,0,21-30,3,71-80,5
4500,5,2,3,1,2,1,36,5,3,0,85,0,31-40,4,above 80,6
4501,1,4,3,1,2,1,32,5,7,0,52,1,31-40,4,21-30,2
4502,1,4,3,1,3,1,34,3,7,0,48,0,31-40,4,10-20,1
4503,1,2,2,1,3,2,30,1,4,0,49,0,21-30,3,10-20,1
4504,6,15,3,1,2,1,52,3,17,0,73,0,51-60,6,71-80,5
4505,1,25,2,1,3,5,31,3,6,0,52,0,31-40,4,21-30,2
4506,1,14,2,1,2,1,26,4,3,0,54,0,21-30,3,21-30,2
4507,3,22,3,1,2,1,35,3,8,0,78,0,31-40,4,71-80,5
4508,2,32,2,1,3,1,26,3,1,0,58,0,21-30,3,21-30,2
4509,1,7,2,1,2,1,43,5,10,0,49,0,41-50,5,10-20,1
4510,6,2,2,2,2,1,27,3,2,1,70,0,21-30,3,61-70,4
4511,2,29,2,2,3,1,34,5,2,0,60,0,31-40,4,above 80,6
4512,6,2,2,2,3,1,42,1,6,0,68,0,41-50,5,61-70,4
4513,1,30,2,2,2,1,35,2,8,0,51,0,31-40,4,21-30,2
4514,6,7,2,2,2,1,29,4,1,0,63,0,21-30,3,61-70,4
4515,1,11,2,1,3,2,42,3,3,0,49,0,41-50,5,10-20,1
4516,6,30,2,1,3,1,31,5,3,1,64,0,31-40,4,61-70,4
4517,6,6,2,1,3,3,25,3,4,0,65,0,21-30,3,61-70,4
4518,2,31,3,2,2,1,37,5,10,0,58,0,31-40,4,21-30,2
4519,3,22,2,1,3,2,31,2,6,0,76,0,31-40,4,71-80,5
4520,2,27,3,1,3,1,41,5,6,0,60,0,41-50,5,21-30,2
4521,8,7,2,1,3,1,32,3,3,0,48,0,31-40,4,10-20,1
4522,2,7,2,1,2,2,26,4,4,0,60,0,21-30,3,21-30,2
4523,3,29,2,2,2,2,31,3,6,0,74,0,31-40,4,71-80,5
4524,1,2,2,2,3,1,37,2,7,0,51,0,31-40,4,21-30,2
4525,2,13,2,1,3,1,47,4,20,0,53,0,41-50,5,21-30,2
4526,1,4,2,1,2,1,46,3,6,0,44,0,41-50,5,10-20,1
4527,1,2,2,1,2,1,53,4,14,0,48,0,51-60,6,10-20,1
4528,7,2,1,1,2,1,25,3,1,0,60,0,21-30,3,21-30,2
4529,8,22,3,1,2,1,31,3,9,0,48,0,31-40,4,10-20,1
4530,8,16,3,1,3,1,36,1,10,0,50,0,31-40,4,10-20,1
4531,3,24,2,1,2,1,29,5,4,0,82,0,21-30,3,above 80,6
4532,7,14,2,1,3,1,35,3,5,0,62,0,31-40,4,61-70,4
4533,1,10,2,1,2,1,25,3,4,0,43,0,21-30,3,10-20,1
4534,1,21,2,1,3,1,31,1,5,0,48,0,31-40,4,10-20,1
4535,2,28,2,1,3,1,29,3,6,0,58,0,21-30,3,21-30,2
4536,4,2,2,1,3,1,55,5,10,0,83,0,51-60,6,above 80,6
4537,1,19,2,1,2,1,32,3,5,0,50,0,31-40,4,10-20,1
4538,1,27,2,2,3,2,34,1,4,0,50,0,31-40,4,10-20,1
4539,9,2,2,1,3,1,43,1,3,0,60,0,41-50,5,above 80,6
4540,6,23,3,2,2,2,39,1,6,0,71,0,31-40,4,71-80,5
4541,2,27,3,2,3,1,36,3,7,0,64,0,31-40,4,61-70,4
4542,8,2,2,1,3,1,41,3,4,0,50,0,41-50,5,10-20,1
4543,2,11,3,1,3,1,33,3,3,0,52,0,31-40,4,21-30,2
4544,1,7,2,1,3,1,28,3,1,0,51,0,21-30,3,21-30,2
4545,3,9,2,1,3,1,27,3,1,0,80,0,21-30,3,71-80,5
4546,7,28,2,2,2,1,30,3,6,0,58,0,21-30,3,21-30,2
4547,1,22,3,1,3,1,46,3,2,0,51,0,41-50,5,21-30,2
4548,1,23,2,1,2,1,37,1,2,0,49,0,31-40,4,10-20,1
4549,6,24,2,2,3,1,28,1,5,0,64,0,21-30,3,61-70,4
4550,6,23,2,2,3,1,33,2,6,0,70,0,31-40,4,61-70,4
4551,1,2,2,1,2,1,35,1,6,0,49,0,31-40,4,10-20,1
4552,2,22,2,1,3,1,35,3,7,0,60,0,31-40,4,21-30,2
4553,1,22,3,1,2,1,41,3,12,0,53,0,41-50,5,21-30,2
4554,4,27,2,1,3,1,25,4,5,0,87,0,21-30,3,above 80,6
4555,2,4,2,2,2,1,26,1,3,0,55,0,21-30,3,21-30,2
4556,1,22,2,2,2,1,27,4,3,0,49,0,21-30,3,10-20,1
4557,6,2,2,2,3,3,25,3,3,0,71,0,21-30,3,71-80,5
4558,2,24,2,1,2,1,30,3,4,0,51,0,21-30,3,21-30,2
4559,6,17,2,2,3,1,53,2,7,0,68,0,51-60,6,61-70,4
4560,3,30,2,2,2,1,30,4,9,0,84,0,21-30,3,above 80,6
4561,3,2,2,2,3,1,46,2,17,0,78,0,41-50,5,71-80,5
4562,4,22,2,1,2,2,26,2,4,0,82,0,21-30,3,above 80,6
4563,6,15,3,2,2,1,54,3,4,0,68,0,51-60,6,61-70,4
4564,4,32,2,1,3,1,30,2,5,0,85,0,21-30,3,above 80,6
4565,9,2,3,1,2,1,37,3,8,0,60,0,31-40,4,above 80,6
4566,1,13,2,1,2,1,40,5,5,0,52,0,31-40,4,21-30,2
4567,2,29,2,2,3,1,26,5,4,0,63,0,21-30,3,61-70,4
4568,3,13,3,2,3,1,37,3,7,0,81,0,31-40,4,above 80,6
4569,6,2,3,1,2,2,54,3,3,0,72,0,51-60,6,71-80,5
4570,3,2,2,1,2,1,31,2,2,0,75,0,31-40,4,71-80,5
4571,8,22,3,1,2,1,37,4,7,0,44,0,31-40,4,10-20,1
4572,3,26,2,1,2,1,34,3,8,0,84,0,31-40,4,above 80,6
4573,2,6,2,2,3,1,39,4,9,0,66,0,31-40,4,61-70,4
4574,2,10,2,1,2,1,31,5,2,0,63,0,31-40,4,61-70,4
4575,1,22,2,1,3,4,26,1,2,0,52,0,21-30,3,21-30,2
4576,3,22,2,2,1,2,26,4,2,0,77,0,21-30,3,71-80,5
4577,1,16,2,1,3,1,30,3,4,0,52,0,21-30,3,21-30,2
4578,1,6,2,1,3,1,31,3,7,0,51,0,31-40,4,21-30,2
4579,1,22,2,1,3,1,26,2,4,0,50,0,21-30,3,10-20,1
4580,1,26,2,1,2,1,47,3,3,0,50,0,41-50,5,10-20,1
4581,4,2,3,1,3,2,52,5,10,0,81,0,51-60,6,above 80,6
4582,1,22,3,1,2,1,36,5,9,0,49,0,31-40,4,10-20,1
4583,4,13,3,1,3,1,44,5,7,0,81,1,41-50,5,above 80,6
4584,4,22,2,1,2,1,22,3,1,0,86,0,21-30,3,above 80,6
4585,2,22,2,2,2,1,28,5,5,0,60,0,21-30,3,above 80,6
4586,1,12,2,1,3,1,36,1,8,0,50,0,31-40,4,10-20,1
4587,4,29,2,2,3,1,30,4,6,0,86,0,21-30,3,above 80,6
4588,9,2,2,2,3,1,30,3,1,0,57,0,21-30,3,21-30,2
4589,7,22,2,1,2,3,36,4,7,0,64,0,31-40,4,61-70,4
4590,1,28,2,1,2,1,29,3,6,0,52,1,21-30,3,21-30,2
4591,3,15,3,2,2,1,34,1,8,0,79,0,31-40,4,71-80,5
4592,1,2,3,1,3,1,38,5,4,0,49,0,31-40,4,10-20,1
4593,9,31,2,1,2,1,34,5,4,0,57,0,31-40,4,21-30,2
4594,4,22,2,1,3,2,38,3,3,0,82,0,31-40,4,above 80,6
4595,1,7,2,1,3,1,26,2,2,0,55,0,21-30,3,21-30,2
4596,1,11,3,1,2,2,36,2,9,0,50,0,31-40,4,10-20,1
4597,1,28,2,1,3,1,39,3,9,0,49,0,31-40,4,10-20,1
4598,6,7,2,1,3,2,39,3,5,0,71,0,31-40,4,71-80,5
4599,1,15,2,2,3,1,29,3,1,0,48,0,21-30,3,10-20,1
4600,1,28,2,1,2,1,34,5,4,0,47,0,31-40,4,10-20,1
4601,3,11,2,1,2,1,25,3,1,0,77,0,21-30,3,71-80,5
4602,5,22,2,1,3,1,29,2,3,0,89,0,21-30,3,above 80,6
4603,2,6,2,2,2,1,24,5,2,0,60,0,21-30,3,above 80,6
4604,9,22,2,2,3,1,29,4,4,0,60,0,21-30,3,21-30,2
4605,1,2,2,1,2,2,50,3,18,0,46,0,41-50,5,10-20,1
4606,1,14,2,1,3,1,41,1,6,0,49,0,41-50,5,10-20,1
4607,2,2,2,2,3,2,31,5,3,0,57,0,31-40,4,21-30,2
4608,6,22,3,1,3,1,36,2,8,0,73,0,31-40,4,71-80,5
4609,6,2,3,1,2,1,58,3,25,0,70,0,51-60,6,61-70,4
4610,4,13,2,1,3,1,49,4,4,1,84,0,41-50,5,above 80,6
4611,2,26,2,2,2,1,30,3,1,0,60,0,21-30,3,above 80,6
4612,6,27,2,2,2,1,37,3,8,0,67,0,31-40,4,61-70,4
